emp_id,year,mes,hours_normal,hours_extra,absence,absence_unapprove,lateness,rating
EI1702028ES,2025,7,160,2,0,0,0,1
EI1702028ES,2025,8,159,2,3,0,1,3
EI1702028ES,2025,9,160,9,0,0,1,2
EI1702028ES,2025,10,154,5,2,0,1,2
EI1702028ES,2025,11,137,3,3,0,1,4
EI1702028ES,2025,12,172,12,2,1,0,1
EI1702028ES,2026,1,160,8,2,0,1,3
EI0702029ES,2025,2,153,2,0,0,0,2
EI0702029ES,2025,3,168,3,0,0,0,3
EI0702029ES,2025,4,164,4,1,1,2,4
EI0702029ES,2025,5,159,5,0,0,4,3
EI0702029ES,2025,6,170,13,2,0,0,1
EI0702029ES,2025,7,162,4,0,0,2,1
EI0702029ES,2025,8,152,11,0,0,1,2
EI0702029ES,2025,9,158,3,1,0,1,3
EI0702029ES,2025,10,161,1,0,0,0,3
EI0702029ES,2025,11,159,15,0,0,0,3
EI0702029ES,2025,12,160,13,0,0,0,1
EI0702029ES,2026,1,146,1,1,0,1,3
EI1502030ES,2025,2,160,17,2,0,1,3
EI1502030ES,2025,3,166,1,1,0,0,3
EI1502030ES,2025,4,159,2,0,0,5,3
EI1502030ES,2025,5,149,14,1,1,4,3
EI1502030ES,2025,6,152,1,0,0,0,1
EI1502030ES,2025,7,163,4,0,0,1,2
EI1502030ES,2025,8,158,5,0,0,5,4
EI1502030ES,2025,9,158,3,1,0,0,2
EI1502030ES,2025,10,174,6,1,0,1,3
EI1502030ES,2025,11,149,10,0,0,2,3
EI1502030ES,2025,12,171,5,0,1,1,3
EI1502030ES,2026,1,149,3,0,0,0,2
EI2402031ES,2025,2,171,3,0,0,2,4
EI2402031ES,2025,3,175,2,1,0,1,3
EI2402031ES,2025,4,163,3,0,0,1,3
EI2402031ES,2025,5,155,12,0,0,0,3
EI2402031ES,2025,6,168,7,2,0,0,3
EI2402031ES,2025,7,153,4,0,0,0,3
EI2402031ES,2025,8,144,1,1,0,1,2
EI2402031ES,2025,9,159,6,1,0,1,2
EI2402031ES,2025,10,179,9,0,1,0,3
EI2402031ES,2025,11,163,8,1,1,3,3
EI2402031ES,2025,12,152,1,0,0,1,1
EI2402031ES,2026,1,151,1,0,0,1,3
EI2302032ES,2025,2,176,2,0,1,2,2
EI2302032ES,2025,3,145,8,1,1,1,3
EI2302032ES,2025,4,168,5,4,0,3,3
EI2302032ES,2025,5,160,5,1,0,3,1
EI2302032ES,2025,6,159,20,3,0,2,4
EI2302032ES,2025,7,156,2,0,0,1,3
EI2302032ES,2025,8,166,3,0,0,1,1
EI2302032ES,2025,9,159,7,0,2,1,4
EI2302032ES,2025,10,152,3,0,0,0,3
EI2302032ES,2025,11,155,8,0,0,1,2
EI2302032ES,2025,12,159,8,0,0,3,3
EI2302032ES,2026,1,157,2,1,0,1,1
EI0202033ES,2025,2,155,3,1,0,0,1
EI0202033ES,2025,3,153,6,0,0,1,4
EI0202033ES,2025,4,155,9,0,1,0,2
EI0202033ES,2025,5,145,4,0,0,2,2
EI0202033ES,2025,6,161,5,0,1,1,4
EI0202033ES,2025,7,161,4,0,0,1,3
EI0202033ES,2025,8,168,4,0,0,0,3
EI0202033ES,2025,9,155,5,1,0,0,2
EI0202033ES,2025,10,159,3,1,0,0,3
EI0202033ES,2025,11,152,1,1,0,1,2
EI0202033ES,2025,12,162,10,1,1,1,3
EI0202033ES,2026,1,151,10,0,0,0,3
EI1902034ES,2025,2,157,1,0,0,0,2
EI1902034ES,2025,3,152,8,2,0,1,4
EI1902034ES,2025,4,147,2,0,0,0,2
EI1902034ES,2025,5,164,5,1,1,2,3
EI1902034ES,2025,6,172,6,0,0,2,2
EI1902034ES,2025,7,159,3,1,0,3,3
EI1902034ES,2025,8,157,7,1,0,0,3
EI1902034ES,2025,9,158,3,0,0,1,1
EI1902034ES,2025,10,169,5,1,0,1,2
EI1902034ES,2025,11,154,6,1,0,0,1
EI1902034ES,2025,12,171,8,0,0,2,3
EI1902034ES,2026,1,165,5,0,0,2,3
EI0802035ES,2025,2,160,7,1,0,0,2
EI0802035ES,2025,3,146,1,0,0,0,2
EI0802035ES,2025,4,148,8,1,0,6,3
EI0802035ES,2025,5,173,9,3,0,1,3
EI0802035ES,2025,6,165,5,1,0,2,3
EI0802035ES,2025,7,159,1,0,0,3,3
EI0802035ES,2025,8,152,23,0,0,0,2
EI0802035ES,2025,9,155,6,0,1,2,3
EI0802035ES,2025,10,149,4,0,1,4,3
EI0802035ES,2025,11,155,0,0,0,1,3
EI0802035ES,2025,12,164,8,1,0,0,3
EI0802035ES,2026,1,170,6,1,0,3,3
EI1002036ES,2025,2,161,15,0,0,0,3
EI1002036ES,2025,3,162,3,1,0,1,3
EI1002036ES,2025,4,145,12,1,0,1,3
EI1002036ES,2025,5,159,3,1,0,1,3
EI1002036ES,2025,6,165,3,1,0,0,3
EI1002036ES,2025,7,175,9,2,0,1,3
EI1002036ES,2025,8,175,5,1,1,0,3
EI1002036ES,2025,9,165,4,0,1,1,3
EI1002036ES,2025,10,164,4,0,0,2,3
EI1002036ES,2025,11,156,3,0,0,1,3
EI1002036ES,2025,12,154,2,0,0,1,3
EI1002036ES,2026,1,158,2,0,0,0,3
EI0202037ES,2025,2,158,9,0,1,0,3
EI0202037ES,2025,3,161,2,0,0,0,2
EI0202037ES,2025,4,165,4,0,0,1,2
EI0202037ES,2025,5,156,3,2,0,0,2
EI0202037ES,2025,6,154,5,1,0,0,3
EI0202037ES,2025,7,147,6,1,0,2,3
EI0202037ES,2025,8,149,3,0,0,0,3
EI0202037ES,2025,9,185,0,0,0,0,3
EI0202037ES,2025,10,169,9,1,0,2,3
EI0202037ES,2025,11,160,1,0,1,4,4
EI0202037ES,2025,12,159,2,0,0,0,2
EI0202037ES,2026,1,180,8,0,0,2,3
EI1902038ES,2025,2,160,7,0,0,0,3
EI1902038ES,2025,3,153,3,0,0,0,3
EI1902038ES,2025,4,151,4,0,0,3,1
EI1902038ES,2025,5,158,6,0,0,1,3
EI1902038ES,2025,6,149,5,1,0,0,2
EI1902038ES,2025,7,164,15,1,0,0,3
EI1902038ES,2025,8,162,1,2,0,0,3
EI1902038ES,2025,9,160,8,1,0,2,1
EI1902038ES,2025,10,155,7,0,0,2,3
EI1902038ES,2025,11,146,3,2,1,2,3
EI1902038ES,2025,12,159,2,0,0,1,1
EI1902038ES,2026,1,165,9,0,0,0,3
EI1602039ES,2025,2,155,10,1,0,1,1
EI1602039ES,2025,3,176,0,0,0,0,3
EI1602039ES,2025,4,157,2,1,0,0,3
EI1602039ES,2025,5,156,2,1,0,1,2
EI1602039ES,2025,6,161,13,1,0,0,3
EI1602039ES,2025,7,171,9,1,0,2,3
EI1602039ES,2025,8,167,2,1,0,1,3
EI1602039ES,2025,9,160,2,0,0,1,3
EI1602039ES,2025,10,153,3,0,0,1,3
EI1602039ES,2025,11,165,1,1,0,0,3
EI1602039ES,2025,12,157,2,0,0,0,2
EI1602039ES,2026,1,161,3,0,0,2,2
EI0802040ES,2025,2,171,2,0,0,1,1
EI0802040ES,2025,3,160,13,0,1,1,3
EI0802040ES,2025,4,161,2,1,0,3,3
EI0802040ES,2025,5,148,1,1,1,0,3
EI0802040ES,2025,6,163,5,0,1,1,2
EI0802040ES,2025,7,162,3,0,0,0,3
EI0802040ES,2025,8,157,5,1,0,2,3
EI0802040ES,2025,9,151,10,1,0,1,4
EI0802040ES,2025,10,156,7,3,0,2,2
EI0802040ES,2025,11,157,7,1,0,1,3
EI0802040ES,2025,12,164,4,1,0,0,3
EI0802040ES,2026,1,160,1,0,0,0,3
EI9602041ES,2025,2,154,2,2,1,0,2
EI9602041ES,2025,3,155,1,0,0,1,1
EI9602041ES,2025,4,156,2,1,0,0,3
EI9602041ES,2025,5,151,16,1,0,2,4
EI9602041ES,2025,6,164,7,1,1,2,3
EI9602041ES,2025,7,168,18,0,0,3,3
EI9602041ES,2025,8,162,10,1,0,0,3
EI9602041ES,2025,9,167,3,3,0,0,3
EI9602041ES,2025,10,170,1,2,0,1,3
EI9602041ES,2025,11,164,20,2,0,1,3
EI9602041ES,2025,12,146,22,1,0,1,3
EI9602041ES,2026,1,176,7,0,0,1,1
EI9102042ES,2025,2,157,1,0,0,2,3
EI9102042ES,2025,3,174,8,2,0,2,3
EI9102042ES,2025,4,152,6,2,0,1,2
EI9102042ES,2025,5,170,2,2,0,0,2
EI9102042ES,2025,6,156,6,2,0,0,2
EI9102042ES,2025,7,154,4,0,1,0,3
EI9102042ES,2025,8,172,3,0,0,0,2
EI9102042ES,2025,9,157,3,1,2,0,3
EI9102042ES,2025,10,148,2,0,0,1,2
EI9102042ES,2025,11,169,4,0,0,1,3
EI9102042ES,2025,12,164,6,0,0,0,3
EI9102042ES,2026,1,170,1,2,0,2,3
EI1502043ES,2025,2,155,3,0,0,1,2
EI1502043ES,2025,3,158,6,0,0,2,3
EI1502043ES,2025,4,175,4,0,1,2,2
EI1502043ES,2025,5,163,6,0,0,0,2
EI1502043ES,2025,6,156,6,0,0,1,2
EI1502043ES,2025,7,174,7,0,0,3,3
EI1502043ES,2025,8,156,1,0,0,1,1
EI1502043ES,2025,9,158,0,0,0,1,2
EI1502043ES,2025,10,155,0,1,0,1,3
EI1502043ES,2025,11,163,1,2,0,0,3
EI1502043ES,2025,12,168,5,0,0,1,2
EI1502043ES,2026,1,162,7,2,0,2,3
EI9102044ES,2025,2,152,5,2,0,1,2
EI9102044ES,2025,3,151,7,0,0,2,2
EI9102044ES,2025,4,146,6,0,1,2,3
EI9102044ES,2025,5,160,4,1,1,0,2
EI9102044ES,2025,6,156,4,0,1,0,3
EI9102044ES,2025,7,179,3,2,0,3,3
EI9102044ES,2025,8,164,2,0,0,2,3
EI9102044ES,2025,9,179,0,1,0,2,1
EI9102044ES,2025,10,167,3,1,0,0,2
EI9102044ES,2025,11,148,6,1,0,0,3
EI9102044ES,2025,12,158,4,3,0,2,3
EI9102044ES,2026,1,150,1,0,0,2,2
EI1202045ES,2025,2,165,6,1,0,1,2
EI1202045ES,2025,3,167,6,0,2,1,3
EI1202045ES,2025,4,162,14,1,1,3,1
EI1202045ES,2025,5,161,5,1,0,0,3
EI1202045ES,2025,6,169,4,0,0,0,2
EI1202045ES,2025,7,156,4,0,0,1,2
EI1202045ES,2025,8,155,4,0,0,2,3
EI1202045ES,2025,9,162,1,0,1,1,3
EI1202045ES,2025,10,154,3,2,0,1,3
EI1202045ES,2025,11,156,2,1,0,0,3
EI1202045ES,2025,12,156,8,0,0,2,4
EI1202045ES,2026,1,150,5,0,0,0,2
EI1002046ES,2025,2,169,11,0,0,1,4
EI1002046ES,2025,3,147,5,1,0,0,4
EI1002046ES,2025,4,160,1,1,0,1,3
EI1002046ES,2025,5,160,5,0,0,0,3
EI1002046ES,2025,6,161,10,0,0,1,3
EI1002046ES,2025,7,161,3,0,0,0,3
EI1002046ES,2025,8,156,8,0,0,0,1
EI1002046ES,2025,9,154,6,0,2,1,2
EI1002046ES,2025,10,164,3,0,0,0,1
EI1002046ES,2025,11,171,7,0,0,2,3
EI1002046ES,2025,12,157,1,0,0,2,4
EI1002046ES,2026,1,169,2,1,1,3,3
EI9702047ES,2025,2,166,12,1,0,2,3
EI9702047ES,2025,3,162,8,0,0,0,2
EI9702047ES,2025,4,182,3,0,0,1,1
EI9702047ES,2025,5,169,6,2,0,1,1
EI9702047ES,2025,6,171,4,1,0,2,2
EI9702047ES,2025,7,166,9,1,0,1,4
EI9702047ES,2025,8,157,0,0,0,1,3
EI9702047ES,2025,9,168,2,2,0,1,3
EI9702047ES,2025,10,166,5,1,0,2,2
EI9702047ES,2025,11,166,4,0,1,0,3
EI9702047ES,2025,12,157,10,0,1,0,1
EI9702047ES,2026,1,155,20,2,0,0,2
EI9502048ES,2025,2,171,8,0,1,0,3
EI9502048ES,2025,3,138,6,0,1,2,3
EI9502048ES,2025,4,150,12,0,0,2,3
EI9502048ES,2025,5,151,6,1,0,0,1
EI9502048ES,2025,6,161,6,0,0,1,2
EI9502048ES,2025,7,171,5,0,0,1,3
EI9502048ES,2025,8,161,11,0,1,2,3
EI9502048ES,2025,9,155,2,0,1,2,4
EI9502048ES,2025,10,161,4,2,0,3,3
EI9502048ES,2025,11,156,7,0,0,1,3
EI9502048ES,2025,12,162,7,1,0,0,1
EI9502048ES,2026,1,153,16,0,1,0,2
EI9902049ES,2025,2,161,7,0,0,1,1
EI9902049ES,2025,3,157,5,1,0,1,3
EI9902049ES,2025,4,153,2,0,0,5,3
EI9902049ES,2025,5,153,1,1,0,0,2
EI9902049ES,2025,6,166,1,0,1,0,2
EI9902049ES,2025,7,176,11,2,0,0,3
EI9902049ES,2025,8,159,11,0,0,2,3
EI9902049ES,2025,9,156,1,0,0,1,3
EI9902049ES,2025,10,149,4,0,0,0,3
EI9902049ES,2025,11,160,2,0,0,1,3
EI9902049ES,2025,12,164,1,0,0,2,3
EI9902049ES,2026,1,159,5,0,1,0,3
EI1002050ES,2025,2,155,4,1,0,1,2
EI1002050ES,2025,3,164,3,2,0,1,2
EI1002050ES,2025,4,159,4,0,1,2,3
EI1002050ES,2025,5,160,2,3,1,1,4
EI1002050ES,2025,6,161,0,1,0,1,3
EI1002050ES,2025,7,154,2,0,0,0,4
EI1002050ES,2025,8,158,2,0,1,2,2
EI1002050ES,2025,9,158,10,0,0,1,2
EI1002050ES,2025,10,164,1,0,1,0,2
EI1002050ES,2025,11,158,5,0,0,3,2
EI1002050ES,2025,12,151,5,0,0,0,2
EI1002050ES,2026,1,159,5,0,0,0,3
EI2502051ES,2025,2,148,2,4,0,2,4
EI2502051ES,2025,3,160,3,1,0,1,1
EI2502051ES,2025,4,164,1,0,0,0,4
EI2502051ES,2025,5,165,4,1,1,1,4
EI2502051ES,2025,6,147,3,0,0,1,1
EI2502051ES,2025,7,150,6,0,0,0,3
EI2502051ES,2025,8,164,2,1,0,1,2
EI2502051ES,2025,9,150,2,0,0,1,2
EI2502051ES,2025,10,157,3,0,0,3,2
EI2502051ES,2025,11,154,3,0,0,0,2
EI2502051ES,2025,12,164,6,0,0,1,2
EI2502051ES,2026,1,172,14,0,0,4,3
EI1802052ES,2025,2,162,4,0,1,0,3
EI1802052ES,2025,3,159,2,1,0,0,3
EI1802052ES,2025,4,154,5,0,0,1,2
EI1802052ES,2025,5,170,1,0,0,1,3
EI1802052ES,2025,6,159,10,1,0,2,3
EI1802052ES,2025,7,168,10,0,0,0,2
EI1802052ES,2025,8,162,8,1,0,0,3
EI1802052ES,2025,9,162,5,0,0,1,1
EI1802052ES,2025,10,153,2,0,0,1,1
EI1802052ES,2025,11,150,2,0,0,1,2
EI1802052ES,2025,12,171,1,1,0,0,2
EI1802052ES,2026,1,158,4,1,0,0,2
EI0002053ES,2025,2,174,1,2,0,0,2
EI0002053ES,2025,3,172,8,1,0,1,2
EI0002053ES,2025,4,157,3,0,0,2,3
EI0002053ES,2025,5,149,6,1,0,3,3
EI0002053ES,2025,6,170,0,0,0,1,1
EI0002053ES,2025,7,156,7,0,1,0,2
EI0002053ES,2025,8,145,3,1,0,2,2
EI0002053ES,2025,9,162,9,1,0,1,2
EI0002053ES,2025,10,164,1,0,0,2,3
EI0002053ES,2025,11,154,3,1,0,0,2
EI0002053ES,2025,12,156,13,0,1,3,3
EI0002053ES,2026,1,156,4,1,0,0,4
EI2302054ES,2025,2,154,6,1,0,0,4
EI2302054ES,2025,3,147,7,1,0,0,1
EI2302054ES,2025,4,156,9,1,1,2,3
EI2302054ES,2025,5,161,1,1,0,2,3
EI2302054ES,2025,6,163,7,1,0,2,4
EI2302054ES,2025,7,154,1,0,0,0,1
EI2302054ES,2025,8,177,7,0,0,1,3
EI2302054ES,2025,9,164,7,0,0,3,3
EI2302054ES,2025,10,163,5,0,0,2,3
EI2302054ES,2025,11,163,12,0,1,0,3
EI2302054ES,2025,12,160,16,1,0,3,2
EI2302054ES,2026,1,148,5,1,1,0,2
EI1102055ES,2025,2,158,3,0,0,1,3
EI1102055ES,2025,3,163,4,0,0,1,4
EI1102055ES,2025,4,155,8,0,0,1,3
EI1102055ES,2025,5,155,2,1,0,1,3
EI1102055ES,2025,6,143,1,1,0,1,2
EI1102055ES,2025,7,157,3,3,0,0,3
EI1102055ES,2025,8,157,2,0,0,0,2
EI1102055ES,2025,9,158,10,1,0,1,3
EI1102055ES,2025,10,164,1,0,0,0,2
EI1102055ES,2025,11,165,0,0,1,0,3
EI1102055ES,2025,12,148,12,0,0,2,3
EI1102055ES,2026,1,162,9,1,1,1,3
EI0102056ES,2025,2,157,3,0,0,1,2
EI0102056ES,2025,3,157,2,0,0,1,2
EI0102056ES,2025,4,153,6,1,0,1,3
EI0102056ES,2025,5,165,11,0,0,1,2
EI0102056ES,2025,6,151,1,1,0,2,2
EI0102056ES,2025,7,152,3,1,1,0,3
EI0102056ES,2025,8,148,10,0,0,0,1
EI0102056ES,2025,9,161,10,3,0,0,1
EI0102056ES,2025,10,166,3,0,1,1,3
EI0102056ES,2025,11,171,11,1,0,1,3
EI0102056ES,2025,12,154,5,0,0,1,3
EI0102056ES,2026,1,169,3,0,2,2,4
EI2402057ES,2025,2,159,3,0,0,2,3
EI2402057ES,2025,3,171,5,0,0,1,3
EI2402057ES,2025,4,170,7,0,0,0,3
EI2402057ES,2025,5,150,2,0,0,1,2
EI2402057ES,2025,6,165,5,1,0,1,2
EI2402057ES,2025,7,158,7,1,0,0,2
EI2402057ES,2025,8,170,7,4,0,0,4
EI2402057ES,2025,9,169,5,0,0,0,1
EI2402057ES,2025,10,158,2,0,0,0,1
EI2402057ES,2025,11,142,8,1,0,0,2
EI2402057ES,2025,12,162,10,0,1,0,2
EI2402057ES,2026,1,164,3,0,0,2,3
EI1102058ES,2025,2,158,2,0,0,2,3
EI1102058ES,2025,3,160,12,2,1,0,2
EI1102058ES,2025,4,155,7,1,0,1,3
EI1102058ES,2025,5,167,2,1,0,0,1
EI1102058ES,2025,6,151,1,1,0,2,2
EI1102058ES,2025,7,154,4,1,0,2,3
EI1102058ES,2025,8,161,6,1,0,2,3
EI1102058ES,2025,9,155,1,0,1,1,2
EI1102058ES,2025,10,163,3,0,0,2,2
EI1102058ES,2025,11,168,0,0,0,1,3
EI1102058ES,2025,12,159,2,0,0,2,3
EI1102058ES,2026,1,155,1,0,0,1,3
EI2602059ES,2025,2,149,5,2,0,1,3
EI2602059ES,2025,3,164,1,0,0,0,1
EI2602059ES,2025,4,149,2,0,0,0,2
EI2602059ES,2025,5,162,1,0,0,1,2
EI2602059ES,2025,6,160,2,4,0,0,3
EI2602059ES,2025,7,159,5,0,0,0,3
EI2602059ES,2025,8,151,2,0,1,0,3
EI2602059ES,2025,9,151,6,0,0,1,3
EI2602059ES,2025,10,158,8,1,0,0,2
EI2602059ES,2025,11,158,3,0,0,1,3
EI2602059ES,2025,12,150,4,0,0,0,2
EI2602059ES,2026,1,160,5,1,0,1,2
EI0702060ES,2025,2,172,4,0,0,2,3
EI0702060ES,2025,3,148,3,0,0,0,2
EI0702060ES,2025,4,150,1,0,1,1,3
EI0702060ES,2025,5,155,21,1,0,0,3
EI0702060ES,2025,6,153,3,1,0,0,2
EI0702060ES,2025,7,156,6,1,0,3,3
EI0702060ES,2025,8,160,16,0,0,1,2
EI0702060ES,2025,9,144,3,0,0,1,3
EI0702060ES,2025,10,155,11,0,0,0,2
EI0702060ES,2025,11,160,9,1,0,3,4
EI0702060ES,2025,12,164,3,1,0,1,3
EI0702060ES,2026,1,161,13,1,0,1,1
EI2502061ES,2025,2,161,2,0,0,2,3
EI2502061ES,2025,3,168,12,1,1,0,1
EI2502061ES,2025,4,162,6,1,0,0,2
EI2502061ES,2025,5,154,5,0,0,1,1
EI2502061ES,2025,6,143,6,1,0,1,2
EI2502061ES,2025,7,159,2,0,0,1,3
EI2502061ES,2025,8,172,0,0,0,0,3
EI2502061ES,2025,9,158,9,1,0,0,3
EI2502061ES,2025,10,140,2,0,0,0,2
EI2502061ES,2025,11,174,2,1,0,1,1
EI2502061ES,2025,12,160,14,0,0,3,3
EI2502061ES,2026,1,148,5,0,0,1,3
EI0102062ES,2025,2,166,2,1,0,1,2
EI0102062ES,2025,3,161,7,3,0,2,1
EI0102062ES,2025,4,157,3,1,0,0,1
EI0102062ES,2025,5,168,3,0,0,1,3
EI0102062ES,2025,6,156,5,1,0,1,3
EI0102062ES,2025,7,154,7,0,0,2,3
EI0102062ES,2025,8,162,3,0,1,1,3
EI0102062ES,2025,9,155,4,2,0,0,4
EI0102062ES,2025,10,150,7,0,1,2,3
EI0102062ES,2025,11,161,2,0,1,0,3
EI0102062ES,2025,12,162,3,0,0,0,2
EI0102062ES,2026,1,155,0,1,0,1,3
EI0602063ES,2025,2,147,4,1,1,3,3
EI0602063ES,2025,3,148,8,0,0,0,2
EI0602063ES,2025,4,168,8,2,1,2,3
EI0602063ES,2025,5,155,15,1,0,0,3
EI0602063ES,2025,6,152,1,1,0,1,2
EI0602063ES,2025,7,161,3,2,0,1,2
EI0602063ES,2025,8,151,5,0,1,0,3
EI0602063ES,2025,9,147,3,0,0,1,3
EI0602063ES,2025,10,152,3,0,0,2,1
EI0602063ES,2025,11,162,3,0,0,3,3
EI0602063ES,2025,12,176,5,0,1,2,3
EI0602063ES,2026,1,162,6,1,0,0,2
EI0002064ES,2025,2,163,7,0,0,1,1
EI0002064ES,2025,3,153,11,0,0,1,3
EI0002064ES,2025,4,159,5,0,0,2,3
EI0002064ES,2025,5,160,3,1,0,1,3
EI0002064ES,2025,6,171,15,2,0,2,3
EI0002064ES,2025,7,160,6,0,1,2,2
EI0002064ES,2025,8,152,3,1,0,1,3
EI0002064ES,2025,9,160,3,1,0,3,3
EI0002064ES,2025,10,154,2,0,0,0,1
EI0002064ES,2025,11,171,4,0,0,1,2
EI0002064ES,2025,12,159,7,0,0,1,4
EI0002064ES,2026,1,149,15,2,0,1,2
EI9402065ES,2025,2,151,6,0,1,3,2
EI9402065ES,2025,3,155,0,1,0,1,2
EI9402065ES,2025,4,153,13,0,0,0,2
EI9402065ES,2025,5,178,22,0,0,0,2
EI9402065ES,2025,6,156,1,1,0,1,3
EI9402065ES,2025,7,171,4,0,0,1,3
EI9402065ES,2025,8,157,8,0,1,0,2
EI9402065ES,2025,9,158,11,1,0,1,3
EI9402065ES,2025,10,164,2,0,0,2,4
EI9402065ES,2025,11,151,3,0,0,0,3
EI9402065ES,2025,12,158,25,0,0,1,3
EI9402065ES,2026,1,169,5,2,0,4,4
EI2102066ES,2025,2,156,3,1,0,0,2
EI2102066ES,2025,3,149,6,1,0,1,1
EI2102066ES,2025,4,166,9,1,1,3,4
EI2102066ES,2025,5,153,5,0,0,1,3
EI2102066ES,2025,6,162,3,1,0,2,2
EI2102066ES,2025,7,140,11,0,0,1,4
EI2102066ES,2025,8,158,7,1,1,0,1
EI2102066ES,2025,9,156,3,1,1,1,2
EI2102066ES,2025,10,165,12,0,0,0,3
EI2102066ES,2025,11,156,1,1,2,0,2
EI2102066ES,2025,12,151,2,0,0,2,4
EI2102066ES,2026,1,163,8,0,0,1,2
EI0502067ES,2025,2,155,6,0,0,0,2
EI0502067ES,2025,3,164,3,0,0,0,3
EI0502067ES,2025,4,162,0,0,0,1,3
EI0502067ES,2025,5,162,10,0,0,1,3
EI0502067ES,2025,6,158,5,0,0,0,3
EI0502067ES,2025,7,159,11,2,0,1,3
EI0502067ES,2025,8,162,5,0,2,0,3
EI0502067ES,2025,9,166,3,2,0,0,2
EI0502067ES,2025,10,154,5,0,0,1,3
EI0502067ES,2025,11,162,18,0,0,0,1
EI0502067ES,2025,12,169,11,1,0,0,1
EI0502067ES,2026,1,163,11,0,1,1,2
EI2502068ES,2025,2,148,0,1,0,1,1
EI2502068ES,2025,3,155,2,0,0,2,2
EI2502068ES,2025,4,165,4,0,0,1,2
EI2502068ES,2025,5,160,2,1,1,2,3
EI2502068ES,2025,6,167,4,2,2,1,3
EI2502068ES,2025,7,155,3,0,0,0,3
EI2502068ES,2025,8,156,0,2,0,0,3
EI2502068ES,2025,9,157,12,1,0,3,2
EI2502068ES,2025,10,173,15,1,0,0,3
EI2502068ES,2025,11,157,1,0,0,1,2
EI2502068ES,2025,12,162,3,0,0,0,3
EI2502068ES,2026,1,167,10,0,0,2,4
EI0202069ES,2025,2,149,4,0,0,1,2
EI0202069ES,2025,3,160,6,1,0,1,4
EI0202069ES,2025,4,164,28,1,0,0,2
EI0202069ES,2025,5,163,5,0,0,2,2
EI0202069ES,2025,6,170,7,1,0,2,2
EI0202069ES,2025,7,158,11,0,0,1,2
EI0202069ES,2025,8,163,6,1,1,0,4
EI0202069ES,2025,9,173,2,1,1,1,2
EI0202069ES,2025,10,149,7,1,0,0,2
EI0202069ES,2025,11,172,5,1,0,2,2
EI0202069ES,2025,12,165,6,1,0,2,1
EI0202069ES,2026,1,159,9,1,0,0,1
EI9602070ES,2025,2,159,7,0,0,2,1
EI9602070ES,2025,3,157,4,1,0,2,2
EI9602070ES,2025,4,163,11,1,0,1,4
EI9602070ES,2025,5,162,3,0,0,0,3
EI9602070ES,2025,6,166,9,1,0,2,3
EI9602070ES,2025,7,151,5,2,0,1,2
EI9602070ES,2025,8,178,11,0,1,1,3
EI9602070ES,2025,9,163,4,0,0,0,4
EI9602070ES,2025,10,168,15,0,0,0,1
EI9602070ES,2025,11,170,16,0,0,0,3
EI9602070ES,2025,12,154,10,1,0,1,3
EI9602070ES,2026,1,154,1,2,1,2,3
EI9102071ES,2025,2,156,2,1,0,0,2
EI9102071ES,2025,3,155,5,1,0,0,3
EI9102071ES,2025,4,165,2,2,0,0,3
EI9102071ES,2025,5,157,10,0,0,2,3
EI9102071ES,2025,6,163,5,1,0,1,3
EI9102071ES,2025,7,163,1,1,0,0,2
EI9102071ES,2025,8,164,10,1,0,0,3
EI9102071ES,2025,9,160,5,0,0,2,3
EI9102071ES,2025,10,165,6,0,0,0,3
EI9102071ES,2025,11,162,2,1,0,1,3
EI9102071ES,2025,12,165,4,2,0,5,3
EI9102071ES,2026,1,152,17,1,0,3,3
EI0602072ES,2025,2,152,5,0,0,1,3
EI0602072ES,2025,3,162,11,0,0,1,3
EI0602072ES,2025,4,156,2,0,2,1,3
EI0602072ES,2025,5,162,3,0,1,0,2
EI0602072ES,2025,6,150,4,0,0,0,2
EI0602072ES,2025,7,159,0,0,0,2,2
EI0602072ES,2025,8,165,1,0,0,0,3
EI0602072ES,2025,9,159,2,0,1,1,1
EI0602072ES,2025,10,162,11,0,0,2,3
EI0602072ES,2025,11,159,3,1,1,1,4
EI0602072ES,2025,12,161,7,1,0,2,3
EI0602072ES,2026,1,149,6,0,0,2,3
EI2202073ES,2025,2,150,5,0,0,3,3
EI2202073ES,2025,3,156,6,0,0,2,3
EI2202073ES,2025,4,165,13,3,0,0,3
EI2202073ES,2025,5,166,10,1,0,1,3
EI2202073ES,2025,6,183,3,1,0,2,3
EI2202073ES,2025,7,154,5,1,0,0,2
EI2202073ES,2025,8,160,11,1,0,1,1
EI2202073ES,2025,9,145,2,0,1,1,2
EI2202073ES,2025,10,158,28,0,0,2,3
EI2202073ES,2025,11,154,7,0,0,0,2
EI2202073ES,2025,12,163,0,1,0,2,3
EI2202073ES,2026,1,158,6,1,0,0,3
EI2102074ES,2025,2,165,9,0,0,2,2
EI2102074ES,2025,3,159,3,0,1,4,3
EI2102074ES,2025,4,163,3,2,0,1,3
EI2102074ES,2025,5,152,10,0,1,0,3
EI2102074ES,2025,6,146,4,2,0,1,3
EI2102074ES,2025,7,163,4,0,0,0,3
EI2102074ES,2025,8,173,9,0,0,0,2
EI2102074ES,2025,9,158,20,1,0,2,2
EI2102074ES,2025,10,164,1,0,0,0,3
EI2102074ES,2025,11,161,3,0,0,1,2
EI2102074ES,2025,12,160,6,0,0,3,2
