numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI1001327ES,Asistente Comercial,Comercial,2010-03-11,Oficina,29306
EI2301328ES,Director Financiero,Dirección,2023-03-30,Oficina,171812
EI2601329ES,Asistente Comercial,Comercial,2026-11-03,Oficina,34188
EI9401330ES,Gerente de Crédito,Crédito,1994-09-22,Híbrido,89048
EI1501331ES,Gerente Comercial,Comercial,2015-07-30,Oficina,96167
EI0701332ES,Gerente de Talento Humano,Talento Humano,2007-06-01,Oficina,110295
EI1001333ES,Asistente de Plataforma,Atención al Cliente,2010-11-24,Oficina,30675
EI1401334ES,Asistente Comercial,Comercial,2014-01-02,Oficina,32616
EI9801335ES,Gerente de Talento Humano,Talento Humano,1998-02-01,Híbrido,87100
EI9801336ES,Analista de Crédito,Crédito,1998-12-13,Híbrido,48157
EI0401337ES,Gerente Comercial,Comercial,2004-03-26,Híbrido,92441
EI2101338ES,Gerente de Crédito,Crédito,2021-07-03,Oficina,101209
EI1001339ES,Asistente de Plataforma,Atención al Cliente,2010-05-23,Oficina,23627
EI1101340ES,Gerente de Riesgo,Riesgo,2011-01-30,Oficina,89536
EI1501341ES,Asistente de Plataforma,Atención al Cliente,2015-06-28,Oficina,23513
EI9201342ES,Analista de Riesgo,Riesgo,1992-10-19,Híbrido,66494
EI1101343ES,Especialista RRHH,Talento Humano,2011-03-28,Oficina,41993
EI9101344ES,Gerente Comercial,Comercial,1991-01-11,Híbrido,97716
EI1801345ES,Gerente de Área,Gerencia,2018-07-08,Oficina,101541
EI9301346ES,Gerente de Crédito,Crédito,1993-02-08,Híbrido,87950
EI0301347ES,Gerente de Crédito,Crédito,2003-05-20,Híbrido,99584
EI9901348ES,Asistente Comercial,Comercial,1999-08-09,Oficina,29250
EI9401349ES,Gerente de Riesgo,Riesgo,1994-02-23,Híbrido,108084
EI9701350ES,Gerente de Área,Gerencia,1997-05-19,Híbrido,103015
EI1101351ES,Analista de Crédito,Crédito,2011-08-09,Oficina,50581
EI0501352ES,Analista de Riesgo,Riesgo,2005-11-29,Híbrido,69904
EI1501353ES,Cajero,Atención al Cliente,2015-02-28,Oficina,28414
EI9801354ES,Asistente de Crédito,Crédito,1998-11-28,Oficina,26274
EI1901355ES,Analista de Riesgo,Riesgo,2019-10-16,Híbrido,66984
EI9601356ES,Gerente Comercial,Comercial,1996-10-01,Oficina,100058
EI0401357ES,Analista de Crédito,Crédito,2004-03-12,Híbrido,38722
EI1301358ES,Ejecutivo Comercial,Comercial,2013-05-11,Oficina,58667
EI9501359ES,Analista de Datos,IT,1995-08-22,Híbrido,74447
EI9901360ES,Gerente IT,IT,1999-10-22,Remoto,102298
EI1401361ES,Analista RRHH,Talento Humano,2014-07-01,Híbrido,35442
EI0501362ES,Director de Riesgo,Dirección,2005-08-13,Oficina,133747
EI9001363ES,Soporte IT,IT,1990-08-24,Remoto,36066
EI0301364ES,Gerente de Riesgo,Riesgo,2003-07-19,Oficina,100117
EI1901365ES,Analista de Datos,IT,2019-02-09,Remoto,74884
EI0501366ES,Analista de Riesgo,Riesgo,2005-10-11,Híbrido,51541
EI2401367ES,Asistente de Crédito,Crédito,2024-04-27,Oficina,30502
EI1001368ES,Gerente de Riesgo,Riesgo,2010-08-01,Híbrido,108074
EI1401369ES,Gerente de Área,Gerencia,2014-10-18,Oficina,128986
EI0701370ES,Director IT,Dirección,2007-02-12,Remoto,138679
EI2101371ES,Analista de Riesgo,Riesgo,2021-06-30,Oficina,60328
EI2601372ES,Gerente de Operaciones,Operaciones,2026-02-25,Oficina,86803
EI1701373ES,Gerente de Operaciones,Operaciones,2017-08-23,Oficina,106953
EI2301374ES,Asistente de Plataforma,Atención al Cliente,2023-08-23,Oficina,31924
EI1801375ES,Gerente IT,IT,2018-06-02,Híbrido,119104
EI0801376ES,Analista de Riesgo,Riesgo,2008-11-13,Oficina,46942
EI1401377ES,Ejecutivo Comercial,Comercial,2014-09-29,Oficina,47487
EI1101378ES,Gerente de Riesgo,Riesgo,2011-01-24,Híbrido,88155
EI0801379ES,Gerente de Área,Gerencia,2008-07-10,Oficina,115939
EI2501380ES,Ejecutivo Comercial,Comercial,2025-02-01,Híbrido,42337
EI1901381ES,Analista de Crédito,Crédito,2019-07-19,Híbrido,43667
EI2001382ES,Analista de Crédito,Crédito,2020-03-15,Oficina,42915
EI9101383ES,Analista de Datos,IT,1991-06-20,Híbrido,46017
EI2501384ES,Gerente de Crédito,Crédito,2025-06-17,Híbrido,94537
EI9701385ES,Especialista RRHH,Talento Humano,1997-08-24,Híbrido,53749
EI1401386ES,Arquitecto de Software,IT,2014-12-06,Híbrido,95648
EI9201387ES,Analista de Riesgo,Riesgo,1992-04-25,Híbrido,66258
EI1801388ES,Gerente de Riesgo,Riesgo,2018-07-17,Oficina,105586
EI0401389ES,Asistente de Plataforma,Atención al Cliente,2004-04-09,Oficina,31475
EI0901390ES,Arquitecto de Software,IT,2009-08-15,Híbrido,85136
EI1201391ES,Gerente de Riesgo,Riesgo,2012-08-14,Híbrido,87757
EI1401392ES,Analista de Riesgo,Riesgo,2014-10-20,Híbrido,45211
EI9401393ES,Director de Riesgo,Dirección,1994-03-08,Oficina,126112
EI9001394ES,Analista de Datos,IT,1990-07-09,Híbrido,55030
EI2101395ES,Soporte IT,IT,2021-09-27,Híbrido,38907
EI0701396ES,Asistente Comercial,Comercial,2007-02-26,Oficina,25414
EI1801397ES,Especialista RRHH,Talento Humano,2018-06-18,Híbrido,55693
EI0001398ES,Arquitecto de Software,IT,2000-10-02,Remoto,84532
EI1401399ES,Cajero,Atención al Cliente,2014-01-07,Oficina,28885
EI2201400ES,Gerente de Talento Humano,Talento Humano,2022-07-31,Híbrido,104779
EI0201401ES,Director Financiero,Dirección,2002-05-03,Oficina,125437
EI1801402ES,Gerente de Riesgo,Riesgo,2018-08-21,Oficina,117968
EI1001403ES,Gerente de Crédito,Crédito,2010-08-06,Oficina,109052
EI9601404ES,Gerente de Operaciones,Operaciones,1996-05-12,Híbrido,98511
EI9401405ES,Gerente de Operaciones,Operaciones,1994-03-01,Híbrido,85071
EI9901406ES,Ejecutivo Comercial,Comercial,1999-05-01,Oficina,47805
EI2501407ES,Ejecutivo Comercial,Comercial,2025-09-06,Híbrido,35719
EI1101408ES,Cajero,Atención al Cliente,2011-10-29,Oficina,29857
EI9301409ES,Asistente Comercial,Comercial,1993-06-04,Híbrido,28445
EI0401410ES,Analista de Datos,IT,2004-01-25,Híbrido,74548
EI0301411ES,Cajero,Atención al Cliente,2003-05-27,Oficina,22083
EI1901412ES,Gerente de Talento Humano,Talento Humano,2019-08-04,Oficina,117178
EI0501413ES,Gerente Comercial,Comercial,2005-05-18,Híbrido,92726
EI9701414ES,Gerente de Riesgo,Riesgo,1997-02-08,Híbrido,114193
EI9801415ES,Cajero,Atención al Cliente,1998-08-26,Oficina,26965
EI1401416ES,Gerente Comercial,Comercial,2014-01-16,Oficina,71509
EI0601417ES,Gerente Comercial,Comercial,2006-05-15,Oficina,77522
EI0401418ES,Gerente Comercial,Comercial,2004-09-10,Oficina,79080
EI2201419ES,Gerente de Riesgo,Riesgo,2022-08-24,Híbrido,88295
EI1101420ES,Desarrollador,IT,2011-08-09,Híbrido,53057
EI2101421ES,Desarrollador,IT,2021-10-06,Remoto,59288
EI2601422ES,Supervisor de Sucursal,Atención al Cliente,2026-04-16,Oficina,51246
EI1201423ES,Analista de Riesgo,Riesgo,2012-12-30,Oficina,53105
EI9701424ES,Ejecutivo Comercial,Comercial,1997-10-04,Híbrido,41484
EI9401425ES,Director IT,Dirección,1994-08-13,Remoto,158249
EI2501426ES,Gerente Comercial,Comercial,2025-08-15,Híbrido,83489
EI1001427ES,Analista de Crédito,Crédito,2010-01-05,Híbrido,48885
EI1701428ES,Ejecutivo Comercial,Comercial,2017-12-10,Híbrido,38524
EI9801429ES,Especialista RRHH,Talento Humano,1998-12-17,Híbrido,53584
EI1801430ES,Ejecutivo Comercial,Comercial,2018-05-20,Híbrido,37105
EI9101431ES,Arquitecto de Software,IT,1991-07-08,Remoto,103512
EI0801432ES,Soporte IT,IT,2008-05-20,Remoto,34808
EI9101433ES,Gerente de Área,Gerencia,1991-05-06,Oficina,97513
EI0901434ES,Ejecutivo Comercial,Comercial,2009-04-06,Híbrido,41092
EI9301435ES,Gerente Comercial,Comercial,1993-04-05,Híbrido,84102
EI9601436ES,Analista de Operaciones,Operaciones,1996-07-04,Oficina,45303
EI0401437ES,Gerente de Talento Humano,Talento Humano,2004-04-16,Híbrido,80714
EI1001438ES,Gerente de Crédito,Crédito,2010-11-16,Híbrido,107189
EI1501439ES,Gerente Comercial,Comercial,2015-03-12,Híbrido,74340
EI1601440ES,Analista de Operaciones,Operaciones,2016-12-29,Oficina,41952
EI1501441ES,Gerente IT,IT,2015-03-01,Híbrido,108222
EI1801442ES,Soporte IT,IT,2018-12-28,Remoto,36909
EI2601443ES,Asistente de Plataforma,Atención al Cliente,2026-06-27,Oficina,28244
EI9801444ES,Cajero,Atención al Cliente,1998-11-04,Oficina,22406
EI1201445ES,Ejecutivo Comercial,Comercial,2012-05-14,Híbrido,36533
EI9501446ES,Analista de Crédito,Crédito,1995-05-08,Híbrido,39066
EI1601447ES,Gerente de Área,Gerencia,2016-12-23,Híbrido,111422
EI1501448ES,Arquitecto de Software,IT,2015-11-09,Remoto,71393
EI1801449ES,Gerente Comercial,Comercial,2018-11-15,Oficina,107732
EI0201450ES,Analista de Riesgo,Riesgo,2002-10-04,Híbrido,44294
EI1301451ES,Gerente Comercial,Comercial,2013-12-06,Oficina,104571
EI1801452ES,Desarrollador,IT,2018-12-04,Híbrido,41066
EI9401453ES,Director IT,Dirección,1994-04-08,Remoto,174385
EI0301454ES,Analista RRHH,Talento Humano,2003-07-03,Híbrido,39000
EI0701455ES,Analista de Riesgo,Riesgo,2007-12-17,Híbrido,42613
EI1701456ES,Gerente de Área,Gerencia,2017-06-20,Híbrido,93084
EI2101457ES,Asistente de Plataforma,Atención al Cliente,2021-03-29,Oficina,30447
EI1801458ES,Director IT,Dirección,2018-10-04,Híbrido,179668
EI1701459ES,Analista de Operaciones,Operaciones,2017-09-20,Oficina,38366
EI9201460ES,Gerente de Crédito,Crédito,1992-02-23,Oficina,70681
EI0401461ES,Gerente Comercial,Comercial,2004-06-25,Oficina,98552
EI9301462ES,Arquitecto de Software,IT,1993-12-13,Remoto,82527
EI2001463ES,Gerente de Riesgo,Riesgo,2020-11-15,Híbrido,83440
EI9401464ES,Gerente de Operaciones,Operaciones,1994-12-21,Híbrido,83145
EI0101465ES,Gerente de Riesgo,Riesgo,2001-10-30,Híbrido,101582
EI2101466ES,Analista de Crédito,Crédito,2021-05-04,Oficina,40581
EI9501467ES,Analista de Operaciones,Operaciones,1995-05-19,Híbrido,39138
EI2301468ES,Gerente Comercial,Comercial,2023-10-12,Híbrido,108281
EI1901469ES,Analista de Datos,IT,2019-12-23,Híbrido,53019
EI1101470ES,Asistente de Crédito,Crédito,2011-06-10,Híbrido,33029
EI2401471ES,Asistente de Plataforma,Atención al Cliente,2024-08-28,Oficina,30908
EI9401472ES,Gerente Comercial,Comercial,1994-02-13,Híbrido,87289
EI0501473ES,Gerente de Operaciones,Operaciones,2005-11-01,Oficina,116602
EI2101474ES,Gerente de Área,Gerencia,2021-03-05,Oficina,95112
EI9201475ES,Asistente de Plataforma,Atención al Cliente,1992-09-14,Oficina,26481
EI2001476ES,Gerente IT,IT,2020-01-29,Remoto,104164
EI9801477ES,Director IT,Dirección,1998-06-06,Híbrido,151958
EI9901478ES,Desarrollador,IT,1999-05-12,Remoto,74579
EI2101479ES,Ejecutivo Comercial,Comercial,2021-10-13,Oficina,49877
EI9401480ES,Supervisor de Sucursal,Atención al Cliente,1994-09-28,Oficina,39261
EI0601481ES,Arquitecto de Software,IT,2006-04-24,Remoto,95269
EI1301482ES,Asistente Comercial,Comercial,2013-01-12,Híbrido,28326
EI9301483ES,Gerente de Crédito,Crédito,1993-01-29,Híbrido,88208
EI2001484ES,Gerente Comercial,Comercial,2020-10-13,Oficina,90129
EI1001485ES,Gerente Comercial,Comercial,2010-09-05,Oficina,77023
EI9001486ES,Gerente Comercial,Comercial,1990-09-29,Oficina,100202
EI9101487ES,Desarrollador,IT,1991-04-14,Remoto,71210
EI0101488ES,Asistente de Plataforma,Atención al Cliente,2001-11-30,Oficina,24938
EI0501489ES,Gerente de Riesgo,Riesgo,2005-11-24,Oficina,108277
EI0701490ES,Gerente de Crédito,Crédito,2007-10-22,Híbrido,102911
EI0401491ES,Supervisor de Sucursal,Atención al Cliente,2004-12-20,Oficina,36741
EI0201492ES,Ejecutivo Comercial,Comercial,2002-03-25,Oficina,47116
EI1901493ES,Gerente de Operaciones,Operaciones,2019-02-05,Híbrido,105068
EI0301494ES,Director de Riesgo,Dirección,2003-03-10,Híbrido,132415
EI1601495ES,Gerente de Riesgo,Riesgo,2016-08-24,Híbrido,98083
EI0901496ES,Asistente Comercial,Comercial,2009-06-13,Oficina,26788
EI0101497ES,Supervisor de Sucursal,Atención al Cliente,2001-03-02,Oficina,38639
EI9501498ES,Gerente de Crédito,Crédito,1995-03-03,Oficina,73482
EI0101499ES,Analista RRHH,Talento Humano,2001-12-10,Oficina,37823
EI9401500ES,Soporte IT,IT,1994-07-14,Híbrido,34513
EI0701501ES,Director IT,Dirección,2007-08-01,Híbrido,145748
EI2201502ES,Gerente de Operaciones,Operaciones,2022-12-03,Híbrido,97581
EI9701503ES,Gerente de Crédito,Crédito,1997-09-03,Híbrido,83341
EI0201504ES,Supervisor de Sucursal,Atención al Cliente,2002-12-02,Oficina,54539
EI2201505ES,Ejecutivo Comercial,Comercial,2022-12-02,Oficina,35101
EI1201506ES,Gerente de Operaciones,Operaciones,2012-07-29,Híbrido,111244
EI9701507ES,Director de Riesgo,Dirección,1997-08-21,Oficina,140651
EI9801508ES,Gerente de Crédito,Crédito,1998-05-28,Híbrido,91768
EI9001509ES,Gerente de Crédito,Crédito,1990-07-28,Híbrido,101103
EI9001510ES,Analista de Operaciones,Operaciones,1990-12-08,Híbrido,40816
EI9701511ES,Director Financiero,Dirección,1997-08-29,Oficina,164512
EI0501512ES,Asistente de Crédito,Crédito,2005-10-18,Oficina,32763
EI0101513ES,Ejecutivo Comercial,Comercial,2001-02-07,Oficina,50485
EI2601514ES,Cajero,Atención al Cliente,2026-09-26,Oficina,22142
EI2001515ES,Asistente Comercial,Comercial,2020-07-03,Oficina,29762
EI1201516ES,Analista RRHH,Talento Humano,2012-07-27,Oficina,35482
EI9401517ES,Gerente Comercial,Comercial,1994-06-27,Híbrido,89962
EI1201518ES,Analista de Datos,IT,2012-01-05,Remoto,67988
EI1101519ES,Supervisor de Sucursal,Atención al Cliente,2011-10-28,Oficina,43307
EI1001520ES,Director Comercial,Dirección,2010-07-31,Híbrido,120888
EI2101521ES,Analista de Riesgo,Riesgo,2021-11-09,Híbrido,50935
EI0201522ES,Gerente Comercial,Comercial,2002-02-09,Oficina,104033
EI0801523ES,Gerente de Crédito,Crédito,2008-05-28,Oficina,84434
EI1201524ES,Desarrollador,IT,2012-05-01,Híbrido,42025
EI2301525ES,Asistente Comercial,Comercial,2023-03-29,Híbrido,32056
EI2301526ES,Gerente de Riesgo,Riesgo,2023-05-23,Oficina,85850
EI1801527ES,Ejecutivo Comercial,Comercial,2018-08-27,Híbrido,38536
EI1001528ES,Soporte IT,IT,2010-02-25,Híbrido,44353
EI2001529ES,Analista de Crédito,Crédito,2020-06-17,Híbrido,46430
EI1601530ES,Analista de Riesgo,Riesgo,2016-06-05,Híbrido,53673
EI9801531ES,Gerente de Área,Gerencia,1998-07-20,Híbrido,92693
EI0901532ES,Gerente de Operaciones,Operaciones,2009-06-11,Híbrido,109820
EI9401533ES,Analista de Riesgo,Riesgo,1994-12-11,Híbrido,40273
EI1001534ES,Gerente de Área,Gerencia,2010-12-02,Híbrido,99845
EI0301535ES,Gerente de Riesgo,Riesgo,2003-08-15,Híbrido,111904
EI2501536ES,Director Financiero,Dirección,2025-11-16,Oficina,139315
EI9101537ES,Ejecutivo Comercial,Comercial,1991-11-02,Híbrido,42121
EI9501538ES,Soporte IT,IT,1995-07-16,Remoto,30871
EI9001539ES,Analista de Crédito,Crédito,1990-03-25,Híbrido,49100
EI9001540ES,Analista RRHH,Talento Humano,1990-01-11,Híbrido,31635
EI0501541ES,Gerente de Operaciones,Operaciones,2005-09-16,Oficina,98564
EI2101542ES,Cajero,Atención al Cliente,2021-12-29,Oficina,24217
EI2201543ES,Gerente de Crédito,Crédito,2022-11-19,Híbrido,82892
EI0301544ES,Gerente de Riesgo,Riesgo,2003-01-17,Oficina,94343
EI0501545ES,Analista de Crédito,Crédito,2005-11-28,Híbrido,43150
EI0701546ES,Ejecutivo Comercial,Comercial,2007-11-27,Híbrido,38215
EI1601547ES,Gerente de Área,Gerencia,2016-10-12,Oficina,110364
EI2001548ES,Analista de Operaciones,Operaciones,2020-06-15,Oficina,45567
EI2401549ES,Analista RRHH,Talento Humano,2024-06-08,Híbrido,36537
EI0801550ES,Gerente Comercial,Comercial,2008-09-03,Oficina,106325
EI0301551ES,Ejecutivo Comercial,Comercial,2003-09-07,Híbrido,37804
EI1801552ES,Supervisor de Sucursal,Atención al Cliente,2018-03-09,Oficina,50111
EI9801553ES,Analista RRHH,Talento Humano,1998-03-24,Híbrido,42319
EI9601554ES,Gerente de Riesgo,Riesgo,1996-03-20,Híbrido,114509
EI0401555ES,Asistente de Crédito,Crédito,2004-01-20,Híbrido,33254
EI0501556ES,Gerente de Área,Gerencia,2005-11-21,Híbrido,118027
EI0801557ES,Ejecutivo Comercial,Comercial,2008-05-27,Oficina,50115
EI9101558ES,Asistente Comercial,Comercial,1991-03-09,Oficina,31896
EI1701559ES,Cajero,Atención al Cliente,2017-08-06,Oficina,29428
EI2501560ES,Ejecutivo Comercial,Comercial,2025-04-15,Híbrido,42951
EI1701561ES,Gerente Comercial,Comercial,2017-11-07,Híbrido,105603
EI2301562ES,Gerente de Crédito,Crédito,2023-11-19,Oficina,95733
EI2001563ES,Analista de Datos,IT,2020-01-22,Remoto,45390
EI1001564ES,Supervisor de Sucursal,Atención al Cliente,2010-08-24,Oficina,36780
EI9201565ES,Gerente IT,IT,1992-06-15,Híbrido,107706
EI1601566ES,Analista de Crédito,Crédito,2016-08-29,Híbrido,38191
EI2001567ES,Director IT,Dirección,2020-12-23,Híbrido,141712
EI2301568ES,Gerente Comercial,Comercial,2023-03-20,Oficina,108313
EI1301569ES,Gerente de Riesgo,Riesgo,2013-02-27,Híbrido,89447
EI0001570ES,Arquitecto de Software,IT,2000-01-11,Remoto,80143
EI2201571ES,Desarrollador,IT,2022-04-05,Remoto,40422
EI2001572ES,Soporte IT,IT,2020-11-07,Híbrido,33288
EI9001573ES,Gerente de Riesgo,Riesgo,1990-01-01,Oficina,90028
EI0101574ES,Gerente de Riesgo,Riesgo,2001-02-02,Oficina,93388
EI9101575ES,Ejecutivo Comercial,Comercial,1991-02-08,Híbrido,51574
EI9201576ES,Analista de Datos,IT,1992-06-30,Remoto,52983
EI1101577ES,Director IT,Dirección,2011-09-13,Híbrido,132061
EI2601578ES,Gerente de Área,Gerencia,2026-11-10,Oficina,118778
EI9601579ES,Analista de Crédito,Crédito,1996-07-24,Oficina,55846
EI9601580ES,Arquitecto de Software,IT,1996-05-10,Híbrido,85773
EI1101581ES,Gerente de Operaciones,Operaciones,2011-05-12,Híbrido,111487
EI1901582ES,Ejecutivo Comercial,Comercial,2019-12-11,Híbrido,38277
EI1901583ES,Desarrollador,IT,2019-12-14,Remoto,58034
EI2101584ES,Analista de Crédito,Crédito,2021-04-18,Híbrido,38517
EI2601585ES,Ejecutivo Comercial,Comercial,2026-06-29,Oficina,48920
EI0201586ES,Cajero,Atención al Cliente,2002-09-18,Oficina,25744
EI1501587ES,Gerente IT,IT,2015-04-24,Híbrido,115521
EI0301588ES,Soporte IT,IT,2003-08-01,Remoto,30558
EI0501589ES,Gerente de Operaciones,Operaciones,2005-11-29,Híbrido,89129
EI0201590ES,Analista de Riesgo,Riesgo,2002-06-03,Oficina,40298
EI1201591ES,Desarrollador,IT,2012-06-16,Híbrido,72978
EI2101592ES,Asistente de Plataforma,Atención al Cliente,2021-09-05,Oficina,31602
EI1301593ES,Ejecutivo Comercial,Comercial,2013-01-05,Oficina,37056
EI0501594ES,Arquitecto de Software,IT,2005-10-13,Remoto,106906
EI2201595ES,Asistente de Plataforma,Atención al Cliente,2022-01-30,Oficina,25294
EI2501596ES,Analista de Crédito,Crédito,2025-03-18,Híbrido,59989
EI9301597ES,Analista de Datos,IT,1993-01-22,Remoto,76702
EI1701598ES,Analista de Datos,IT,2017-03-06,Remoto,56821
EI2101599ES,Arquitecto de Software,IT,2021-04-20,Remoto,91238
EI1701600ES,Soporte IT,IT,2017-09-12,Remoto,43596
EI9201601ES,Gerente de Operaciones,Operaciones,1992-01-07,Oficina,81934
EI9401602ES,Gerente de Crédito,Crédito,1994-05-01,Híbrido,76961
EI0401603ES,Analista de Datos,IT,2004-07-08,Híbrido,60173
EI9701604ES,Gerente de Operaciones,Operaciones,1997-10-21,Híbrido,105171
EI9201605ES,Gerente Comercial,Comercial,1992-10-11,Oficina,86415
EI2301606ES,Gerente de Operaciones,Operaciones,2023-08-22,Híbrido,84776
EI1701607ES,Especialista RRHH,Talento Humano,2017-03-17,Oficina,55686
EI0401608ES,Gerente Comercial,Comercial,2004-05-28,Híbrido,77055
EI9501609ES,Ejecutivo Comercial,Comercial,1995-12-23,Oficina,55886
EI0101610ES,Gerente Comercial,Comercial,2001-04-29,Híbrido,102184
EI0201611ES,Asistente Comercial,Comercial,2002-11-01,Oficina,28694
EI0901612ES,Gerente de Riesgo,Riesgo,2009-06-21,Oficina,114637
EI1601613ES,Gerente de Crédito,Crédito,2016-02-11,Oficina,71588
EI9101614ES,Gerente Comercial,Comercial,1991-06-29,Oficina,79211
EI2401615ES,Analista de Crédito,Crédito,2024-09-26,Oficina,48370
EI9801616ES,Analista de Crédito,Crédito,1998-04-25,Híbrido,57359
EI9901617ES,Gerente Comercial,Comercial,1999-04-23,Híbrido,107379
EI0501618ES,Supervisor de Sucursal,Atención al Cliente,2005-10-17,Oficina,46681
EI2501619ES,Gerente de Área,Gerencia,2025-12-16,Híbrido,94401
EI1801620ES,Analista de Operaciones,Operaciones,2018-01-21,Oficina,47324
EI9301621ES,Asistente de Crédito,Crédito,1993-07-04,Híbrido,27083
EI9501622ES,Gerente IT,IT,1995-04-17,Híbrido,122683
EI1601623ES,Gerente Comercial,Comercial,2016-12-24,Híbrido,105424
EI0001624ES,Gerente de Riesgo,Riesgo,2000-01-19,Híbrido,98998
EI2101625ES,Director IT,Dirección,2021-07-19,Híbrido,143455
EI0201626ES,Gerente Comercial,Comercial,2002-12-03,Oficina,74900
EI0701627ES,Gerente de Área,Gerencia,2007-11-28,Oficina,93712
EI1101628ES,Asistente de Crédito,Crédito,2011-02-16,Oficina,29309
EI0501629ES,Gerente de Operaciones,Operaciones,2005-03-01,Híbrido,107617
EI0501630ES,Gerente de Talento Humano,Talento Humano,2005-01-03,Oficina,83892
EI1401631ES,Gerente de Talento Humano,Talento Humano,2014-07-17,Oficina,101601
EI1201632ES,Gerente Comercial,Comercial,2012-02-21,Oficina,74778
EI9301633ES,Especialista RRHH,Talento Humano,1993-03-05,Oficina,48639
EI1101634ES,Asistente Comercial,Comercial,2011-06-24,Híbrido,27121
EI9101635ES,Asistente Comercial,Comercial,1991-11-15,Oficina,26704
EI1201636ES,Ejecutivo Comercial,Comercial,2012-10-08,Híbrido,42380
EI1101637ES,Analista de Crédito,Crédito,2011-06-04,Oficina,44942
EI9201638ES,Gerente de Operaciones,Operaciones,1992-06-25,Oficina,81727
EI2001639ES,Analista de Riesgo,Riesgo,2020-08-03,Oficina,62400
