numero_empleado,periodo,horas_laborales_normales,horas_extras,ausencias_justificadas,ausencias_no_justificadas,llegadas_tardias,evaluacion_desempeno
EI1800260ES,2026-01,168,9,1,0,0,Meets
EI2000261ES,2025-02,150,14,1,0,2,Meets
EI2000261ES,2025-03,165,4,0,1,0,Outstanding
EI2000261ES,2025-04,166,2,0,0,1,Meets
EI2000261ES,2025-05,152,3,0,0,1,Meets
EI2000261ES,2025-06,142,7,0,0,0,Meets
EI2000261ES,2025-07,160,7,0,0,0,Exceeds
EI2000261ES,2025-08,147,9,1,1,0,Needs Improvement
EI2000261ES,2025-09,154,2,0,0,0,Exceeds
EI2000261ES,2025-10,151,11,1,0,1,Meets
EI2000261ES,2025-11,149,6,2,0,2,Meets
EI2000261ES,2025-12,170,4,1,0,1,Meets
EI2000261ES,2026-01,164,7,0,0,0,Meets
EI0500262ES,2025-02,171,2,2,0,1,Meets
EI0500262ES,2025-03,161,7,1,0,0,Exceeds
EI0500262ES,2025-04,170,5,0,0,0,Exceeds
EI0500262ES,2025-05,154,4,1,1,3,Exceeds
EI0500262ES,2025-06,156,8,0,1,2,Meets
EI0500262ES,2025-07,162,8,0,0,1,Meets
EI0500262ES,2025-08,157,6,0,0,0,Exceeds
EI0500262ES,2025-09,169,2,0,0,0,Meets
EI0500262ES,2025-10,157,3,0,0,0,Exceeds
EI0500262ES,2025-11,173,7,1,1,0,Meets
EI0500262ES,2025-12,163,3,2,0,1,Meets
EI0500262ES,2026-01,167,6,0,0,1,Exceeds
EI1800263ES,2025-02,156,1,1,0,3,Meets
EI1800263ES,2025-03,168,4,1,1,2,Meets
EI1800263ES,2025-04,152,4,2,0,3,Needs Improvement
EI1800263ES,2025-05,146,3,0,0,0,Exceeds
EI1800263ES,2025-06,158,6,0,0,2,Needs Improvement
EI1800263ES,2025-07,156,1,2,0,0,Meets
EI1800263ES,2025-08,158,7,1,0,0,Exceeds
EI1800263ES,2025-09,161,3,3,1,1,Meets
EI1800263ES,2025-10,166,14,0,0,0,Exceeds
EI1800263ES,2025-11,172,3,0,0,0,Meets
EI1800263ES,2025-12,165,8,0,1,0,Exceeds
EI1800263ES,2026-01,163,2,1,1,0,Meets
EI9800264ES,2025-02,156,8,0,0,0,Outstanding
EI9800264ES,2025-03,157,1,0,2,1,Meets
EI9800264ES,2025-04,157,3,0,0,1,Exceeds
EI9800264ES,2025-05,163,2,1,0,1,Meets
EI9800264ES,2025-06,144,13,0,0,2,Exceeds
EI9800264ES,2025-07,145,11,0,0,1,Exceeds
EI9800264ES,2025-08,156,2,1,1,1,Meets
EI9800264ES,2025-09,170,0,0,0,1,Meets
EI9800264ES,2025-10,151,10,0,0,1,Meets
EI9800264ES,2025-11,165,1,3,1,1,Meets
EI9800264ES,2025-12,155,4,0,0,1,Exceeds
EI9800264ES,2026-01,149,4,1,0,0,Meets
EI1300265ES,2025-02,165,1,0,0,1,Meets
EI1300265ES,2025-03,161,4,0,1,0,Outstanding
EI1300265ES,2025-04,150,6,3,0,2,Meets
EI1300265ES,2025-05,149,7,0,0,0,Exceeds
EI1300265ES,2025-06,147,12,1,0,2,Meets
EI1300265ES,2025-07,165,10,0,0,2,Exceeds
EI1300265ES,2025-08,166,8,0,0,1,Meets
EI1300265ES,2025-09,171,5,1,1,0,Needs Improvement
EI1300265ES,2025-10,159,14,0,0,0,Outstanding
EI1300265ES,2025-11,158,10,0,0,1,Meets
EI1300265ES,2025-12,161,13,0,0,3,Meets
EI1300265ES,2026-01,155,5,1,0,2,Exceeds
EI0500266ES,2025-02,159,4,0,1,1,Exceeds
EI0500266ES,2025-03,170,4,0,0,0,Exceeds
EI0500266ES,2025-04,157,3,0,0,0,Meets
EI0500266ES,2025-05,144,10,0,0,2,Meets
EI0500266ES,2025-06,156,2,1,0,1,Exceeds
EI0500266ES,2025-07,163,5,0,0,1,Outstanding
EI0500266ES,2025-08,152,9,0,0,2,Exceeds
EI0500266ES,2025-09,159,5,1,1,0,Meets
EI0500266ES,2025-10,152,11,2,0,0,Exceeds
EI0500266ES,2025-11,159,10,0,0,2,Meets
EI0500266ES,2025-12,167,3,0,0,1,Meets
EI0500266ES,2026-01,163,3,0,0,1,Meets
EI1900267ES,2025-02,173,10,0,1,1,Meets
EI1900267ES,2025-03,162,3,0,0,0,Exceeds
EI1900267ES,2025-04,161,9,1,0,0,Outstanding
EI1900267ES,2025-05,173,5,0,0,0,Outstanding
EI1900267ES,2025-06,162,4,0,0,1,Meets
EI1900267ES,2025-07,158,12,0,0,0,Exceeds
EI1900267ES,2025-08,156,0,0,0,1,Needs Improvement
EI1900267ES,2025-09,151,6,1,0,1,Exceeds
EI1900267ES,2025-10,160,5,1,1,0,Exceeds
EI1900267ES,2025-11,159,5,1,0,1,Outstanding
EI1900267ES,2025-12,159,2,3,0,2,Meets
EI1900267ES,2026-01,160,5,1,0,1,Meets
EI0300268ES,2025-02,156,9,0,0,1,Outstanding
EI0300268ES,2025-03,170,6,0,0,1,Exceeds
EI0300268ES,2025-04,154,4,0,0,0,Meets
EI0300268ES,2025-05,156,3,0,0,1,Meets
EI0300268ES,2025-06,157,2,1,0,2,Meets
EI0300268ES,2025-07,155,1,0,0,3,Exceeds
EI0300268ES,2025-08,150,2,0,0,3,Exceeds
EI0300268ES,2025-09,168,1,0,1,3,Meets
EI0300268ES,2025-10,141,0,0,0,2,Outstanding
EI0300268ES,2025-11,143,1,0,0,0,Outstanding
EI0300268ES,2025-12,164,2,1,1,1,Meets
EI0300268ES,2026-01,147,5,0,1,1,Meets
EI9700269ES,2025-02,159,0,0,0,0,Exceeds
EI9700269ES,2025-03,154,4,0,0,3,Meets
EI9700269ES,2025-04,158,5,0,0,1,Exceeds
EI9700269ES,2025-05,161,5,0,0,0,Exceeds
EI9700269ES,2025-06,162,5,0,0,1,Outstanding
EI9700269ES,2025-07,161,14,1,0,3,Meets
EI9700269ES,2025-08,152,9,1,0,1,Meets
EI9700269ES,2025-09,155,6,0,1,0,Meets
EI9700269ES,2025-10,162,0,0,0,0,Exceeds
EI9700269ES,2025-11,142,8,1,0,0,Outstanding
EI9700269ES,2025-12,167,1,2,0,1,Meets
EI9700269ES,2026-01,167,9,0,0,0,Outstanding
EI0600270ES,2025-02,144,3,0,0,0,Outstanding
EI0600270ES,2025-03,175,6,0,0,1,Exceeds
EI0600270ES,2025-04,142,6,0,0,2,Meets
EI0600270ES,2025-05,158,3,0,0,0,Exceeds
EI0600270ES,2025-06,161,3,1,0,1,Exceeds
EI0600270ES,2025-07,157,0,1,0,0,Meets
EI0600270ES,2025-08,165,5,0,0,2,Meets
EI0600270ES,2025-09,166,2,0,1,1,Meets
EI0600270ES,2025-10,155,3,2,0,1,Meets
EI0600270ES,2025-11,161,4,1,0,1,Meets
EI0600270ES,2025-12,160,12,1,0,2,Meets
EI0600270ES,2026-01,162,10,0,0,2,Meets
EI0500271ES,2025-02,165,13,0,0,2,Meets
EI0500271ES,2025-03,167,13,1,0,0,Meets
EI0500271ES,2025-04,148,1,0,0,1,Meets
EI0500271ES,2025-05,157,3,2,0,1,Meets
EI0500271ES,2025-06,152,4,0,0,1,Exceeds
EI0500271ES,2025-07,154,0,0,0,0,Exceeds
EI0500271ES,2025-08,162,7,1,1,5,Meets
EI0500271ES,2025-09,162,4,0,0,1,Meets
EI0500271ES,2025-10,157,4,1,0,2,Outstanding
EI0500271ES,2025-11,159,3,0,1,0,Meets
EI0500271ES,2025-12,164,1,0,0,1,Exceeds
EI0500271ES,2026-01,158,3,0,0,0,Exceeds
EI1700272ES,2025-02,167,13,2,0,1,Meets
EI1700272ES,2025-03,149,2,0,0,1,Exceeds
EI1700272ES,2025-04,171,5,1,0,2,Meets
EI1700272ES,2025-05,154,4,1,0,2,Meets
EI1700272ES,2025-06,170,2,0,1,1,Outstanding
EI1700272ES,2025-07,147,22,0,0,0,Outstanding
EI1700272ES,2025-08,153,3,1,0,1,Meets
EI1700272ES,2025-09,170,2,1,0,1,Meets
EI1700272ES,2025-10,150,9,1,0,2,Exceeds
EI1700272ES,2025-11,167,6,0,0,1,Exceeds
EI1700272ES,2025-12,160,2,1,1,0,Meets
EI1700272ES,2026-01,152,4,1,0,0,Outstanding
EI9700273ES,2025-02,180,4,2,0,2,Meets
EI9700273ES,2025-03,148,22,0,0,0,Outstanding
EI9700273ES,2025-04,165,11,1,0,0,Exceeds
EI9700273ES,2025-05,164,4,0,0,1,Meets
EI9700273ES,2025-06,166,12,0,1,0,Meets
EI9700273ES,2025-07,170,5,1,0,2,Meets
EI9700273ES,2025-08,164,3,2,1,2,Exceeds
EI9700273ES,2025-09,158,5,0,0,0,Exceeds
EI9700273ES,2025-10,145,6,1,0,1,Meets
EI9700273ES,2025-11,148,6,0,0,1,Meets
EI9700273ES,2025-12,151,3,1,0,0,Meets
EI9700273ES,2026-01,162,8,3,0,1,Meets
EI9500274ES,2025-02,151,2,0,0,1,Outstanding
EI9500274ES,2025-03,163,10,0,0,2,Exceeds
EI9500274ES,2025-04,166,7,0,0,2,Outstanding
EI9500274ES,2025-05,162,6,0,0,0,Meets
EI9500274ES,2025-06,155,7,1,0,1,Meets
EI9500274ES,2025-07,153,2,0,0,0,Exceeds
EI9500274ES,2025-08,158,1,0,0,0,Meets
EI9500274ES,2025-09,161,6,0,0,2,Meets
EI9500274ES,2025-10,150,0,1,0,2,Meets
EI9500274ES,2025-11,151,7,1,0,0,Outstanding
EI9500274ES,2025-12,161,5,1,0,1,Needs Improvement
EI9500274ES,2026-01,157,3,0,0,1,Meets
EI9500275ES,2025-02,166,7,1,1,0,Meets
EI9500275ES,2025-03,152,3,0,0,1,Meets
EI9500275ES,2025-04,171,2,2,0,1,Meets
EI9500275ES,2025-05,164,2,1,0,1,Meets
EI9500275ES,2025-06,169,6,0,0,1,Outstanding
EI9500275ES,2025-07,163,3,0,0,2,Exceeds
EI9500275ES,2025-08,162,2,0,0,2,Needs Improvement
EI9500275ES,2025-09,170,2,0,0,1,Exceeds
EI9500275ES,2025-10,168,2,1,0,1,Meets
EI9500275ES,2025-11,157,20,4,0,0,Exceeds
EI9500275ES,2025-12,144,3,2,0,0,Outstanding
EI9500275ES,2026-01,169,4,1,1,0,Meets
EI0600276ES,2025-02,152,1,1,1,0,Meets
EI0600276ES,2025-03,169,1,0,2,2,Meets
EI0600276ES,2025-04,154,5,0,0,1,Meets
EI0600276ES,2025-05,145,1,1,1,2,Exceeds
EI0600276ES,2025-06,156,6,1,0,0,Outstanding
EI0600276ES,2025-07,172,15,0,1,0,Exceeds
EI0600276ES,2025-08,163,19,0,0,2,Meets
EI0600276ES,2025-09,154,6,0,2,1,Meets
EI0600276ES,2025-10,160,11,0,0,2,Meets
EI0600276ES,2025-11,163,2,0,1,1,Exceeds
EI0600276ES,2025-12,160,1,1,0,3,Outstanding
EI0600276ES,2026-01,161,5,1,0,0,Exceeds
EI1500277ES,2025-02,163,0,0,0,1,Exceeds
EI1500277ES,2025-03,153,8,0,0,2,Outstanding
EI1500277ES,2025-04,164,4,1,1,2,Meets
EI1500277ES,2025-05,172,2,2,0,1,Exceeds
EI1500277ES,2025-06,160,10,1,0,0,Outstanding
EI1500277ES,2025-07,167,5,0,0,2,Meets
EI1500277ES,2025-08,158,5,0,1,0,Meets
EI1500277ES,2025-09,169,10,0,0,2,Meets
EI1500277ES,2025-10,164,0,1,1,0,Exceeds
EI1500277ES,2025-11,157,4,1,0,4,Needs Improvement
EI1500277ES,2025-12,143,8,1,0,4,Meets
EI1500277ES,2026-01,164,13,1,0,2,Exceeds
EI9600278ES,2025-02,154,9,1,1,0,Meets
EI9600278ES,2025-03,163,6,0,1,0,Outstanding
EI9600278ES,2025-04,162,3,1,0,1,Meets
EI9600278ES,2025-05,169,1,0,1,1,Meets
EI9600278ES,2025-06,160,5,0,0,1,Outstanding
EI9600278ES,2025-07,155,7,1,0,0,Outstanding
EI9600278ES,2025-08,161,3,1,0,0,Meets
EI9600278ES,2025-09,156,3,0,0,0,Meets
EI9600278ES,2025-10,168,5,1,0,1,Meets
EI9600278ES,2025-11,148,7,0,0,1,Meets
EI9600278ES,2025-12,161,8,0,0,0,Outstanding
EI9600278ES,2026-01,160,6,0,2,1,Meets
EI1300279ES,2025-02,172,3,1,0,1,Meets
EI1300279ES,2025-03,151,4,0,0,2,Meets
EI1300279ES,2025-04,175,6,1,1,1,Meets
EI1300279ES,2025-05,169,2,2,0,1,Meets
EI1300279ES,2025-06,154,14,2,0,1,Outstanding
EI1300279ES,2025-07,165,0,1,0,2,Meets
EI1300279ES,2025-08,159,6,1,1,1,Meets
EI1300279ES,2025-09,158,9,1,0,3,Meets
EI1300279ES,2025-10,160,13,2,1,3,Meets
EI1300279ES,2025-11,152,4,2,0,2,Meets
EI1300279ES,2025-12,152,8,0,0,4,Exceeds
EI1300279ES,2026-01,164,8,1,0,3,Meets
EI0800280ES,2025-02,159,6,2,0,1,Meets
EI0800280ES,2025-03,163,7,0,0,0,Exceeds
EI0800280ES,2025-04,168,5,0,0,1,Meets
EI0800280ES,2025-05,173,7,1,1,0,Meets
EI0800280ES,2025-06,152,3,4,0,0,Meets
EI0800280ES,2025-07,155,6,0,0,1,Exceeds
EI0800280ES,2025-08,159,4,1,0,1,Meets
EI0800280ES,2025-09,158,7,1,0,3,Meets
EI0800280ES,2025-10,159,12,1,1,1,Meets
EI0800280ES,2025-11,151,5,2,0,0,Meets
EI0800280ES,2025-12,159,10,0,0,0,Meets
EI0800280ES,2026-01,156,1,0,0,1,Meets
EI0400281ES,2025-02,166,9,0,0,1,Exceeds
EI0400281ES,2025-03,162,7,1,0,1,Meets
EI0400281ES,2025-04,157,5,0,1,0,Meets
EI0400281ES,2025-05,161,5,0,0,1,Exceeds
EI0400281ES,2025-06,166,2,0,0,2,Outstanding
EI0400281ES,2025-07,162,4,0,0,1,Exceeds
EI0400281ES,2025-08,154,5,0,0,2,Needs Improvement
EI0400281ES,2025-09,164,10,1,0,2,Meets
EI0400281ES,2025-10,159,4,1,0,3,Meets
EI0400281ES,2025-11,155,19,1,0,1,Meets
EI0400281ES,2025-12,157,11,0,1,1,Exceeds
EI0400281ES,2026-01,176,14,1,0,1,Needs Improvement
EI1400282ES,2025-02,159,2,1,1,4,Meets
EI1400282ES,2025-03,154,3,0,1,1,Meets
EI1400282ES,2025-04,168,2,1,0,1,Meets
EI1400282ES,2025-05,153,5,0,0,0,Needs Improvement
EI1400282ES,2025-06,149,1,0,0,2,Outstanding
EI1400282ES,2025-07,166,10,0,0,1,Meets
EI1400282ES,2025-08,171,5,1,0,1,Exceeds
EI1400282ES,2025-09,159,1,0,0,3,Meets
EI1400282ES,2025-10,164,2,0,0,0,Exceeds
EI1400282ES,2025-11,160,3,1,0,0,Meets
EI1400282ES,2025-12,156,3,1,0,0,Exceeds
EI1400282ES,2026-01,170,4,0,0,0,Exceeds
EI2100283ES,2025-02,148,3,0,0,1,Meets
EI2100283ES,2025-03,157,3,1,0,1,Exceeds
EI2100283ES,2025-04,157,1,0,0,3,Meets
EI2100283ES,2025-05,150,2,0,0,2,Meets
EI2100283ES,2025-06,154,2,0,0,2,Needs Improvement
EI2100283ES,2025-07,163,1,1,0,1,Meets
EI2100283ES,2025-08,161,4,0,1,2,Needs Improvement
EI2100283ES,2025-09,149,8,0,0,3,Meets
EI2100283ES,2025-10,167,0,1,0,0,Outstanding
EI2100283ES,2025-11,164,3,1,0,1,Meets
EI2100283ES,2025-12,137,4,0,0,1,Needs Improvement
EI2100283ES,2026-01,163,6,0,0,2,Needs Improvement
EI2300284ES,2025-02,167,11,2,0,0,Meets
EI2300284ES,2025-03,155,8,1,0,1,Meets
EI2300284ES,2025-04,158,8,1,0,2,Exceeds
EI2300284ES,2025-05,158,0,0,0,1,Outstanding
EI2300284ES,2025-06,164,1,1,0,1,Outstanding
EI2300284ES,2025-07,147,4,0,0,1,Meets
EI2300284ES,2025-08,158,7,0,1,0,Meets
EI2300284ES,2025-09,164,9,0,0,0,Meets
EI2300284ES,2025-10,161,8,0,0,2,Exceeds
EI2300284ES,2025-11,164,3,0,1,0,Meets
EI2300284ES,2025-12,157,2,0,0,2,Meets
EI2300284ES,2026-01,169,5,0,1,1,Meets
EI2000285ES,2025-02,162,3,1,1,0,Exceeds
EI2000285ES,2025-03,144,5,0,0,0,Meets
EI2000285ES,2025-04,145,5,1,0,1,Exceeds
EI2000285ES,2025-05,167,3,1,0,0,Meets
EI2000285ES,2025-06,174,5,1,1,4,Meets
EI2000285ES,2025-07,155,3,0,0,0,Meets
EI2000285ES,2025-08,175,1,2,1,2,Meets
EI2000285ES,2025-09,170,4,0,0,0,Outstanding
EI2000285ES,2025-10,159,3,0,0,1,Exceeds
EI2000285ES,2025-11,160,8,1,0,2,Meets
EI2000285ES,2025-12,162,9,2,0,0,Meets
EI2000285ES,2026-01,157,11,1,0,0,Meets
EI9600286ES,2025-02,183,0,1,0,3,Outstanding
EI9600286ES,2025-03,157,5,1,0,1,Exceeds
EI9600286ES,2025-04,171,8,0,0,1,Meets
EI9600286ES,2025-05,163,10,1,0,0,Meets
EI9600286ES,2025-06,174,1,0,0,0,Exceeds
EI9600286ES,2025-07,175,2,0,0,3,Exceeds
EI9600286ES,2025-08,166,0,2,0,1,Meets
EI9600286ES,2025-09,157,4,0,1,1,Meets
EI9600286ES,2025-10,162,1,2,0,3,Meets
EI9600286ES,2025-11,163,2,1,0,3,Exceeds
EI9600286ES,2025-12,154,5,1,0,0,Exceeds
EI9600286ES,2026-01,165,2,2,1,0,Meets
EI0300287ES,2025-02,157,16,1,0,0,Meets
EI0300287ES,2025-03,171,7,0,0,4,Meets
EI0300287ES,2025-04,152,6,1,1,0,Exceeds
EI0300287ES,2025-05,177,7,0,0,7,Needs Improvement
EI0300287ES,2025-06,152,8,0,0,1,Meets
EI0300287ES,2025-07,162,4,1,1,1,Meets
EI0300287ES,2025-08,148,7,1,0,1,Outstanding
EI0300287ES,2025-09,162,10,0,0,0,Meets
EI0300287ES,2025-10,154,5,2,1,1,Meets
EI0300287ES,2025-11,170,5,1,0,0,Meets
EI0300287ES,2025-12,158,3,0,0,0,Outstanding
EI0300287ES,2026-01,161,0,0,0,1,Meets
EI9900288ES,2025-02,155,9,0,0,0,Exceeds
EI9900288ES,2025-03,173,21,2,2,1,Needs Improvement
EI9900288ES,2025-04,164,1,0,0,3,Meets
EI9900288ES,2025-05,160,9,2,0,0,Meets
EI9900288ES,2025-06,158,5,1,0,1,Meets
EI9900288ES,2025-07,161,9,0,1,1,Exceeds
EI9900288ES,2025-08,166,4,1,0,1,Meets
EI9900288ES,2025-09,185,17,0,0,1,Meets
EI9900288ES,2025-10,162,2,0,0,1,Outstanding
EI9900288ES,2025-11,160,4,0,0,1,Exceeds
EI9900288ES,2025-12,146,6,0,0,2,Exceeds
EI9900288ES,2026-01,154,3,0,1,1,Needs Improvement
EI9400289ES,2025-02,163,2,0,0,0,Meets
EI9400289ES,2025-03,150,5,1,0,1,Meets
EI9400289ES,2025-04,158,0,3,0,1,Meets
EI9400289ES,2025-05,154,1,0,0,1,Meets
EI9400289ES,2025-06,151,6,1,0,0,Meets
EI9400289ES,2025-07,146,1,0,1,1,Needs Improvement
EI9400289ES,2025-08,153,1,0,0,2,Meets
EI9400289ES,2025-09,158,1,1,0,2,Meets
EI9400289ES,2025-10,161,4,0,1,2,Outstanding
EI9400289ES,2025-11,158,5,0,1,0,Needs Improvement
EI9400289ES,2025-12,150,2,1,0,2,Exceeds
EI9400289ES,2026-01,156,10,2,0,0,Exceeds
EI1700290ES,2025-02,154,2,1,0,2,Exceeds
EI1700290ES,2025-03,155,6,0,0,2,Needs Improvement
EI1700290ES,2025-04,157,2,1,1,1,Needs Improvement
EI1700290ES,2025-05,167,11,1,2,3,Meets
EI1700290ES,2025-06,160,1,0,1,0,Exceeds
EI1700290ES,2025-07,153,5,1,0,0,Exceeds
EI1700290ES,2025-08,164,1,0,0,0,Exceeds
EI1700290ES,2025-09,156,2,1,0,1,Meets
EI1700290ES,2025-10,157,8,1,2,0,Needs Improvement
EI1700290ES,2025-11,155,3,1,0,0,Exceeds
EI1700290ES,2025-12,167,2,0,0,0,Exceeds
EI1700290ES,2026-01,150,5,1,0,2,Exceeds
EI9800291ES,2025-02,151,3,0,0,1,Meets
EI9800291ES,2025-03,156,7,0,1,2,Meets
EI9800291ES,2025-04,151,5,0,0,1,Exceeds
EI9800291ES,2025-05,156,15,0,0,0,Outstanding
EI9800291ES,2025-06,151,3,0,1,2,Meets
EI9800291ES,2025-07,164,10,0,0,0,Exceeds
EI9800291ES,2025-08,175,15,2,0,0,Meets
EI9800291ES,2025-09,176,2,0,0,2,Meets
EI9800291ES,2025-10,153,5,2,0,1,Meets
EI9800291ES,2025-11,166,13,1,0,1,Meets
EI9800291ES,2025-12,155,1,1,0,1,Meets
EI9800291ES,2026-01,174,0,2,1,1,Meets
EI0900292ES,2025-02,157,4,0,0,0,Meets
EI0900292ES,2025-03,161,8,0,1,4,Needs Improvement
EI0900292ES,2025-04,157,2,2,0,0,Meets
EI0900292ES,2025-05,163,0,0,0,1,Meets
EI0900292ES,2025-06,149,7,1,0,0,Exceeds
EI0900292ES,2025-07,166,22,2,0,0,Meets
EI0900292ES,2025-08,165,6,0,0,1,Exceeds
EI0900292ES,2025-09,158,0,1,0,3,Meets
EI0900292ES,2025-10,143,4,0,1,0,Meets
EI0900292ES,2025-11,143,7,0,0,0,Outstanding
EI0900292ES,2025-12,149,0,0,0,0,Meets
EI0900292ES,2026-01,164,12,0,0,0,Meets
EI1200293ES,2025-02,152,1,0,0,0,Exceeds
EI1200293ES,2025-03,158,4,2,0,0,Meets
EI1200293ES,2025-04,160,3,1,0,2,Needs Improvement
EI1200293ES,2025-05,157,1,1,0,0,Meets
EI1200293ES,2025-06,172,4,0,1,0,Exceeds
EI1200293ES,2025-07,161,2,0,0,1,Outstanding
EI1200293ES,2025-08,162,2,0,0,1,Outstanding
EI1200293ES,2025-09,171,8,0,0,2,Exceeds
EI1200293ES,2025-10,155,14,0,1,1,Exceeds
EI1200293ES,2025-11,157,6,0,0,1,Outstanding
EI1200293ES,2025-12,149,2,1,1,2,Needs Improvement
EI1200293ES,2026-01,161,3,1,0,0,Exceeds
EI0600294ES,2025-02,156,5,2,0,2,Meets
EI0600294ES,2025-03,163,4,0,0,1,Exceeds
EI0600294ES,2025-04,166,5,1,0,0,Meets
EI0600294ES,2025-05,162,2,0,0,0,Needs Improvement
EI0600294ES,2025-06,163,4,0,0,0,Meets
EI0600294ES,2025-07,156,3,1,0,0,Meets
EI0600294ES,2025-08,154,5,3,0,0,Exceeds
EI0600294ES,2025-09,149,6,2,0,2,Meets
EI0600294ES,2025-10,159,2,1,0,0,Exceeds
EI0600294ES,2025-11,173,2,1,0,1,Meets
EI0600294ES,2025-12,159,1,0,0,1,Meets
EI0600294ES,2026-01,166,5,0,0,0,Exceeds
EI0600295ES,2025-02,166,14,0,0,4,Needs Improvement
EI0600295ES,2025-03,157,2,1,0,2,Needs Improvement
EI0600295ES,2025-04,157,14,2,0,3,Meets
EI0600295ES,2025-05,154,3,1,0,1,Outstanding
EI0600295ES,2025-06,158,8,1,1,1,Needs Improvement
EI0600295ES,2025-07,155,3,1,0,1,Meets
EI0600295ES,2025-08,152,6,0,1,1,Exceeds
EI0600295ES,2025-09,173,5,0,0,1,Outstanding
EI0600295ES,2025-10,150,16,1,0,2,Meets
EI0600295ES,2025-11,162,8,0,0,2,Outstanding
EI0600295ES,2025-12,165,5,0,0,0,Exceeds
EI0600295ES,2026-01,155,5,0,0,2,Outstanding
EI0200296ES,2025-02,163,3,1,0,1,Exceeds
EI0200296ES,2025-03,162,3,0,0,2,Outstanding
EI0200296ES,2025-04,155,4,0,0,0,Exceeds
EI0200296ES,2025-05,156,2,0,0,0,Meets
EI0200296ES,2025-06,153,1,2,1,1,Exceeds
EI0200296ES,2025-07,151,3,0,0,1,Exceeds
EI0200296ES,2025-08,164,0,3,0,0,Meets
EI0200296ES,2025-09,163,6,0,0,0,Exceeds
EI0200296ES,2025-10,157,4,1,0,1,Meets
EI0200296ES,2025-11,165,3,0,0,0,Exceeds
EI0200296ES,2025-12,151,2,1,0,2,Meets
EI0200296ES,2026-01,167,4,2,0,1,Outstanding
EI0900297ES,2025-02,167,5,2,1,1,Meets
EI0900297ES,2025-03,165,4,0,0,2,Meets
EI0900297ES,2025-04,164,6,0,0,0,Meets
EI0900297ES,2025-05,163,6,0,0,0,Meets
EI0900297ES,2025-06,166,0,1,0,1,Meets
EI0900297ES,2025-07,156,8,2,0,1,Meets
EI0900297ES,2025-08,148,2,1,1,1,Meets
EI0900297ES,2025-09,165,4,2,0,1,Meets
EI0900297ES,2025-10,146,6,1,0,1,Meets
EI0900297ES,2025-11,164,9,0,0,0,Exceeds
EI0900297ES,2025-12,162,2,0,0,0,Meets
EI0900297ES,2026-01,171,2,0,0,2,Meets
EI2200298ES,2025-02,164,3,0,0,0,Outstanding
EI2200298ES,2025-03,152,12,0,1,0,Outstanding
EI2200298ES,2025-04,160,9,0,1,1,Exceeds
EI2200298ES,2025-05,164,5,1,0,1,Meets
EI2200298ES,2025-06,146,6,3,0,3,Meets
EI2200298ES,2025-07,155,1,2,0,0,Meets
EI2200298ES,2025-08,171,4,0,0,2,Meets
EI2200298ES,2025-09,162,4,0,1,2,Exceeds
EI2200298ES,2025-10,172,4,0,0,1,Meets
EI2200298ES,2025-11,157,13,0,0,1,Needs Improvement
EI2200298ES,2025-12,155,9,0,0,1,Meets
EI2200298ES,2026-01,148,6,0,1,1,Meets
EI0200299ES,2025-02,155,6,0,0,0,Exceeds
EI0200299ES,2025-03,162,8,0,1,0,Meets
EI0200299ES,2025-04,160,0,0,0,1,Exceeds
EI0200299ES,2025-05,170,7,2,0,1,Meets
EI0200299ES,2025-06,159,1,1,0,2,Meets
EI0200299ES,2025-07,161,15,1,0,3,Needs Improvement
EI0200299ES,2025-08,161,2,2,0,2,Needs Improvement
EI0200299ES,2025-09,181,7,0,1,1,Meets
EI0200299ES,2025-10,154,14,0,0,0,Outstanding
EI0200299ES,2025-11,161,2,1,0,1,Meets
EI0200299ES,2025-12,161,5,0,0,1,Meets
EI0200299ES,2026-01,154,10,0,0,0,Meets
EI9600300ES,2025-02,161,5,0,0,0,Meets
EI9600300ES,2025-03,160,0,0,0,1,Meets
EI9600300ES,2025-04,154,2,0,0,3,Meets
EI9600300ES,2025-05,148,2,0,0,0,Outstanding
EI9600300ES,2025-06,182,5,1,0,1,Outstanding
EI9600300ES,2025-07,169,2,1,1,2,Meets
EI9600300ES,2025-08,178,8,0,2,1,Meets
EI9600300ES,2025-09,143,0,0,0,4,Meets
EI9600300ES,2025-10,141,4,1,0,0,Meets
EI9600300ES,2025-11,174,3,0,0,1,Outstanding
EI9600300ES,2025-12,161,2,0,0,1,Meets
EI9600300ES,2026-01,170,3,0,0,1,Meets
EI9900301ES,2025-02,162,27,0,0,2,Meets
EI9900301ES,2025-03,150,5,0,0,0,Exceeds
EI9900301ES,2025-04,179,4,1,0,0,Meets
EI9900301ES,2025-05,157,5,0,0,1,Exceeds
EI9900301ES,2025-06,156,13,1,0,3,Needs Improvement
EI9900301ES,2025-07,147,3,1,0,1,Exceeds
EI9900301ES,2025-08,145,3,1,0,1,Outstanding
EI9900301ES,2025-09,140,3,1,0,1,Meets
EI9900301ES,2025-10,160,2,0,0,1,Exceeds
EI9900301ES,2025-11,170,6,0,0,1,Meets
EI9900301ES,2025-12,159,8,0,0,0,Outstanding
EI9900301ES,2026-01,164,6,0,0,0,Exceeds
EI1300302ES,2025-02,166,3,0,0,0,Meets
EI1300302ES,2025-03,156,8,0,1,2,Meets
EI1300302ES,2025-04,171,15,0,0,1,Outstanding
