numero_empleado,titulo,departamento,fecha_ingreso,modalidad_trabajo,salario_bruto_anual_eur
EI0301234ES,Gerente de Operaciones,Operaciones,10/16/2003,Hibrido,101741
EI0001235ES,Director de Riesgo,Direccion,12/8/2000,Hibrido,123661
EI9001236ES,Director Financiero,Direccion,12/14/1990,Oficina,174062
EI1401237ES,Gerente IT,IT,6/7/2014,Hibrido,109447
EI9601238ES,Analista de Riesgo,Riesgo,5/12/1996,Oficina,40039
EI0001239ES,Gerente Comercial,Comercial,3/2/2000,Hibrido,97992
EI0501240ES,Gerente de Operaciones,Operaciones,11/6/2005,Oficina,98798
EI0701241ES,Asistente Comercial,Comercial,4/5/2007,Hibrido,26841
EI9401242ES,Gerente Comercial,Comercial,12/10/1994,Oficina,84714
EI0601243ES,Especialista RRHH,Talento Humano,1/11/2006,Hibrido,37499
EI0601244ES,Gerente Comercial,Comercial,3/4/2006,Oficina,75557
EI9601245ES,Asistente de Credito,Credito,10/11/1996,Hibrido,27917
EI1601246ES,Analista de Riesgo,Riesgo,11/24/2016,Hibrido,45942
EI1901247ES,Cajero,Atencion al Cliente,12/7/2019,Oficina,27629
EI1801248ES,Ejecutivo Comercial,Comercial,1/10/2018,Hibrido,44404
EI0201249ES,Gerente Comercial,Comercial,2/28/2002,Hibrido,102718
EI2601250ES,Ejecutivo Comercial,Comercial,5/14/2026,Oficina,58308
EI9601251ES,Gerente Comercial,Comercial,9/1/1996,Hibrido,79606
EI0701252ES,Gerente Comercial,Comercial,7/10/2007,Hibrido,99274
EI9501253ES,Gerente Comercial,Comercial,1/29/1995,Hibrido,107869
EI0201254ES,Asistente Comercial,Comercial,6/29/2002,Oficina,27370
EI9501255ES,Asistente de Plataforma,Atencion al Cliente,9/21/1995,Oficina,25979
EI0501256ES,Ejecutivo Comercial,Comercial,10/26/2005,Hibrido,45463
EI1101257ES,Analista de Operaciones,Operaciones,8/4/2011,Hibrido,57722
EI9601258ES,Analista de Riesgo,Riesgo,3/14/1996,Oficina,66284
EI0801259ES,Ejecutivo Comercial,Comercial,10/12/2008,Hibrido,53000
EI1301260ES,Director IT,Direccion,11/20/2013,Hibrido,155141
EI9301261ES,Ejecutivo Comercial,Comercial,10/1/1993,Hibrido,54037
EI2101262ES,Gerente de Operaciones,Operaciones,7/16/2021,Oficina,85718
EI9001263ES,Analista de Operaciones,Operaciones,2/16/1990,Oficina,41661
EI1501264ES,Ejecutivo Comercial,Comercial,1/18/2015,Oficina,50529
EI9201265ES,Gerente de Credito,Credito,9/3/1992,Hibrido,92894
EI0301266ES,Gerente de Riesgo,Riesgo,3/22/2003,Oficina,110172
EI0001267ES,Director IT,Direccion,11/17/2000,Hibrido,133810
EI2301268ES,Gerente Comercial,Comercial,7/5/2023,Oficina,79030
EI2101269ES,Asistente Comercial,Comercial,7/30/2021,Hibrido,27344
EI9101270ES,Asistente de Credito,Credito,3/8/1991,Hibrido,31958
EI2101271ES,Gerente Comercial,Comercial,6/18/2021,Oficina,76947
EI1601272ES,Analista de Riesgo,Riesgo,8/22/2016,Oficina,68523
EI9601273ES,Gerente IT,IT,8/3/1996,Hibrido,113936
EI0001274ES,Gerente de Area,Gerencia,12/28/2000,Oficina,95050
EI2601275ES,Asistente de Credito,Credito,7/2/2026,Oficina,31823
EI1101276ES,Gerente Comercial,Comercial,1/27/2011,Hibrido,79182
EI0801277ES,Analista de Operaciones,Operaciones,6/17/2008,Hibrido,58676
EI2501278ES,Ejecutivo Comercial,Comercial,1/19/2025,Oficina,56130
EI9401279ES,Asistente de Plataforma,Atencion al Cliente,12/28/1994,Oficina,25554
EI1801280ES,Gerente de Area,Gerencia,10/26/2018,Oficina,92104
EI9701281ES,Asistente Comercial,Comercial,3/12/1997,Hibrido,25178
EI2001282ES,Analista de Datos,IT,7/1/2020,Remoto,74772
EI2101283ES,Analista de Operaciones,Operaciones,10/27/2021,Hibrido,42448
EI0201284ES,Gerente Comercial,Comercial,3/12/2002,Hibrido,76025
EI2301285ES,Director de Riesgo,Direccion,5/3/2023,Hibrido,133884
EI9201286ES,Soporte IT,IT,7/6/1992,Remoto,33586
EI2601287ES,Gerente de Credito,Credito,11/23/2026,Oficina,106653
EI1101288ES,Analista de Datos,IT,6/1/2011,Remoto,65525
EI9701289ES,Analista de Operaciones,Operaciones,5/24/1997,Hibrido,36791
EI9801290ES,Analista de Operaciones,Operaciones,9/26/1998,Oficina,43844
EI9301291ES,Gerente de Credito,Credito,6/28/1993,Hibrido,93770
EI0001292ES,Gerente IT,IT,9/29/2000,Hibrido,108494
EI9401293ES,Analista RRHH,Talento Humano,10/11/1994,Oficina,32140
EI9001294ES,Asistente Comercial,Comercial,6/29/1990,Oficina,30064
EI1801295ES,Gerente de Operaciones,Operaciones,8/21/2018,Oficina,82121
EI9301296ES,Asistente de Plataforma,Atencion al Cliente,10/25/1993,Oficina,23735
EI2501297ES,Supervisor de Sucursal,Atencion al Cliente,6/13/2025,Oficina,50853
EI9201298ES,Gerente Comercial,Comercial,2/27/1992,Oficina,90616
EI9001299ES,Analista de Credito,Credito,5/19/1990,Hibrido,46686
EI1201300ES,Ejecutivo Comercial,Comercial,6/9/2012,Hibrido,41385
EI2201301ES,Analista de Datos,IT,7/21/2022,Hibrido,68320
EI2001302ES,Asistente de Credito,Credito,4/7/2020,Hibrido,26595
EI2301303ES,Ejecutivo Comercial,Comercial,4/5/2023,Oficina,51501
EI2601304ES,Asistente Comercial,Comercial,3/22/2026,Oficina,27460
EI2501305ES,Supervisor de Sucursal,Atencion al Cliente,9/16/2025,Oficina,47521
EI1601306ES,Ejecutivo Comercial,Comercial,4/20/2016,Hibrido,36225
EI9601307ES,Arquitecto de Software,IT,10/18/1996,Hibrido,100350
EI2201308ES,Gerente de Operaciones,Operaciones,3/25/2022,Oficina,95176
EI1901309ES,Supervisor de Sucursal,Atencion al Cliente,5/7/2019,Oficina,39615
EI9701310ES,Asistente Comercial,Comercial,3/23/1997,Hibrido,33218
EI2501311ES,Analista de Riesgo,Riesgo,3/25/2025,Hibrido,44299
EI0601312ES,Ejecutivo Comercial,Comercial,3/1/2006,Hibrido,55429
EI2101313ES,Gerente IT,IT,12/21/2021,Hibrido,115403
EI1701314ES,Arquitecto de Software,IT,5/19/2017,Hibrido,109772
EI1501315ES,Gerente de Riesgo,Riesgo,6/7/2015,Oficina,112605
EI9601316ES,Gerente de Operaciones,Operaciones,5/25/1996,Oficina,100286
EI9401317ES,Ejecutivo Comercial,Comercial,3/22/1994,Hibrido,49903
EI0301318ES,Gerente de Riesgo,Riesgo,4/6/2003,Oficina,90582
EI1501319ES,Analista de Credito,Credito,11/11/2015,Hibrido,46905
EI9301320ES,Gerente de Operaciones,Operaciones,3/11/1993,Hibrido,91743
EI1101321ES,Desarrollador,IT,3/25/2011,Remoto,56778
EI9501322ES,Arquitecto de Software,IT,7/25/1995,Remoto,107272
EI0601323ES,Gerente de Operaciones,Operaciones,4/22/2006,Hibrido,98784
EI1701324ES,Analista de Riesgo,Riesgo,10/18/2017,Oficina,62301
EI0601325ES,Asistente de Plataforma,Atencion al Cliente,6/14/2006,Oficina,31396
EI0601326ES,Analista de Riesgo,Riesgo,10/6/2006,Hibrido,42735
EI1001327ES,Asistente Comercial,Comercial,3/11/2010,Oficina,29306
EI2301328ES,Director Financiero,Direccion,3/30/2023,Oficina,171812
EI2601329ES,Asistente Comercial,Comercial,11/3/2026,Oficina,34188
EI9401330ES,Gerente de Credito,Credito,9/22/1994,Hibrido,89048
EI1501331ES,Gerente Comercial,Comercial,7/30/2015,Oficina,96167
EI0701332ES,Gerente de Talento Humano,Talento Humano,6/1/2007,Oficina,110295
EI1001333ES,Asistente de Plataforma,Atencion al Cliente,11/24/2010,Oficina,30675
EI1401334ES,Asistente Comercial,Comercial,1/2/2014,Oficina,32616
EI9801335ES,Gerente de Talento Humano,Talento Humano,2/1/1998,Hibrido,87100
EI9801336ES,Analista de Credito,Credito,12/13/1998,Hibrido,48157
EI0401337ES,Gerente Comercial,Comercial,3/26/2004,Hibrido,92441
EI2101338ES,Gerente de Credito,Credito,7/3/2021,Oficina,101209
EI1001339ES,Asistente de Plataforma,Atencion al Cliente,5/23/2010,Oficina,23627
EI1101340ES,Gerente de Riesgo,Riesgo,1/30/2011,Oficina,89536
EI1501341ES,Asistente de Plataforma,Atencion al Cliente,6/28/2015,Oficina,23513
EI9201342ES,Analista de Riesgo,Riesgo,10/19/1992,Hibrido,66494
EI1101343ES,Especialista RRHH,Talento Humano,3/28/2011,Oficina,41993
EI9101344ES,Gerente Comercial,Comercial,1/11/1991,Hibrido,97716
EI1801345ES,Gerente de Area,Gerencia,7/8/2018,Oficina,101541
EI9301346ES,Gerente de Credito,Credito,2/8/1993,Hibrido,87950
EI0301347ES,Gerente de Credito,Credito,5/20/2003,Hibrido,99584
EI9901348ES,Asistente Comercial,Comercial,8/9/1999,Oficina,29250
EI9401349ES,Gerente de Riesgo,Riesgo,2/23/1994,Hibrido,108084
EI9701350ES,Gerente de Area,Gerencia,5/19/1997,Hibrido,103015
EI1101351ES,Analista de Credito,Credito,8/9/2011,Oficina,50581
EI0501352ES,Analista de Riesgo,Riesgo,11/29/2005,Hibrido,69904
EI1501353ES,Cajero,Atencion al Cliente,2/28/2015,Oficina,28414
EI9801354ES,Asistente de Credito,Credito,11/28/1998,Oficina,26274
EI1901355ES,Analista de Riesgo,Riesgo,10/16/2019,Hibrido,66984
EI9601356ES,Gerente Comercial,Comercial,10/1/1996,Oficina,100058
EI0401357ES,Analista de Credito,Credito,3/12/2004,Hibrido,38722
EI1301358ES,Ejecutivo Comercial,Comercial,5/11/2013,Oficina,58667
EI9501359ES,Analista de Datos,IT,8/22/1995,Hibrido,74447
EI9901360ES,Gerente IT,IT,10/22/1999,Remoto,102298
EI1401361ES,Analista RRHH,Talento Humano,7/1/2014,Hibrido,35442
EI0501362ES,Director de Riesgo,Direccion,8/13/2005,Oficina,133747
EI9001363ES,Soporte IT,IT,8/24/1990,Remoto,36066
EI0301364ES,Gerente de Riesgo,Riesgo,7/19/2003,Oficina,100117
EI1901365ES,Analista de Datos,IT,2/9/2019,Remoto,74884
EI0501366ES,Analista de Riesgo,Riesgo,10/11/2005,Hibrido,51541
EI2401367ES,Asistente de Credito,Credito,4/27/2024,Oficina,30502
EI1001368ES,Gerente de Riesgo,Riesgo,8/1/2010,Hibrido,108074
EI1401369ES,Gerente de Area,Gerencia,10/18/2014,Oficina,128986
EI0701370ES,Director IT,Direccion,2/12/2007,Remoto,138679
EI2101371ES,Analista de Riesgo,Riesgo,6/30/2021,Oficina,60328
EI2601372ES,Gerente de Operaciones,Operaciones,2/25/2026,Oficina,86803
EI1701373ES,Gerente de Operaciones,Operaciones,8/23/2017,Oficina,106953
EI2301374ES,Asistente de Plataforma,Atencion al Cliente,8/23/2023,Oficina,31924
EI1801375ES,Gerente IT,IT,6/2/2018,Hibrido,119104
EI0801376ES,Analista de Riesgo,Riesgo,11/13/2008,Oficina,46942
EI1401377ES,Ejecutivo Comercial,Comercial,9/29/2014,Oficina,47487
EI1101378ES,Gerente de Riesgo,Riesgo,1/24/2011,Hibrido,88155
EI0801379ES,Gerente de Area,Gerencia,7/10/2008,Oficina,115939
EI2501380ES,Ejecutivo Comercial,Comercial,2/1/2025,Hibrido,42337
EI1901381ES,Analista de Credito,Credito,7/19/2019,Hibrido,43667
EI2001382ES,Analista de Credito,Credito,3/15/2020,Oficina,42915
EI9101383ES,Analista de Datos,IT,6/20/1991,Hibrido,46017
EI2501384ES,Gerente de Credito,Credito,6/17/2025,Hibrido,94537
EI9701385ES,Especialista RRHH,Talento Humano,8/24/1997,Hibrido,53749
EI1401386ES,Arquitecto de Software,IT,12/6/2014,Hibrido,95648
EI9201387ES,Analista de Riesgo,Riesgo,4/25/1992,Hibrido,66258
EI1801388ES,Gerente de Riesgo,Riesgo,7/17/2018,Oficina,105586
EI0401389ES,Asistente de Plataforma,Atencion al Cliente,4/9/2004,Oficina,31475
EI0901390ES,Arquitecto de Software,IT,8/15/2009,Hibrido,85136
EI1201391ES,Gerente de Riesgo,Riesgo,8/14/2012,Hibrido,87757
EI1401392ES,Analista de Riesgo,Riesgo,10/20/2014,Hibrido,45211
EI9401393ES,Director de Riesgo,Direccion,3/8/1994,Oficina,126112
EI9001394ES,Analista de Datos,IT,7/9/1990,Hibrido,55030
EI2101395ES,Soporte IT,IT,9/27/2021,Hibrido,38907
EI0701396ES,Asistente Comercial,Comercial,2/26/2007,Oficina,25414
EI1801397ES,Especialista RRHH,Talento Humano,6/18/2018,Hibrido,55693
EI0001398ES,Arquitecto de Software,IT,10/2/2000,Remoto,84532
EI1401399ES,Cajero,Atencion al Cliente,1/7/2014,Oficina,28885
EI2201400ES,Gerente de Talento Humano,Talento Humano,7/31/2022,Hibrido,104779
EI0201401ES,Director Financiero,Direccion,5/3/2002,Oficina,125437
EI1801402ES,Gerente de Riesgo,Riesgo,8/21/2018,Oficina,117968
EI1001403ES,Gerente de Credito,Credito,8/6/2010,Oficina,109052
EI9601404ES,Gerente de Operaciones,Operaciones,5/12/1996,Hibrido,98511
EI9401405ES,Gerente de Operaciones,Operaciones,3/1/1994,Hibrido,85071
EI9901406ES,Ejecutivo Comercial,Comercial,5/1/1999,Oficina,47805
EI2501407ES,Ejecutivo Comercial,Comercial,9/6/2025,Hibrido,35719
EI1101408ES,Cajero,Atencion al Cliente,10/29/2011,Oficina,29857
EI9301409ES,Asistente Comercial,Comercial,6/4/1993,Hibrido,28445
EI0401410ES,Analista de Datos,IT,1/25/2004,Hibrido,74548
EI0301411ES,Cajero,Atencion al Cliente,5/27/2003,Oficina,22083
EI1901412ES,Gerente de Talento Humano,Talento Humano,8/4/2019,Oficina,117178
EI0501413ES,Gerente Comercial,Comercial,5/18/2005,Hibrido,92726
EI9701414ES,Gerente de Riesgo,Riesgo,2/8/1997,Hibrido,114193
EI9801415ES,Cajero,Atencion al Cliente,8/26/1998,Oficina,26965
EI1401416ES,Gerente Comercial,Comercial,1/16/2014,Oficina,71509
EI0601417ES,Gerente Comercial,Comercial,5/15/2006,Oficina,77522
EI0401418ES,Gerente Comercial,Comercial,9/10/2004,Oficina,79080
EI2201419ES,Gerente de Riesgo,Riesgo,8/24/2022,Hibrido,88295
EI1101420ES,Desarrollador,IT,8/9/2011,Hibrido,53057
EI2101421ES,Desarrollador,IT,10/6/2021,Remoto,59288
EI2601422ES,Supervisor de Sucursal,Atencion al Cliente,4/16/2026,Oficina,51246
EI1201423ES,Analista de Riesgo,Riesgo,12/30/2012,Oficina,53105
EI9701424ES,Ejecutivo Comercial,Comercial,10/4/1997,Hibrido,41484
EI9401425ES,Director IT,Direccion,8/13/1994,Remoto,158249
EI2501426ES,Gerente Comercial,Comercial,8/15/2025,Hibrido,83489
EI1001427ES,Analista de Credito,Credito,1/5/2010,Hibrido,48885
EI1701428ES,Ejecutivo Comercial,Comercial,12/10/2017,Hibrido,38524
EI9801429ES,Especialista RRHH,Talento Humano,12/17/1998,Hibrido,53584
EI1801430ES,Ejecutivo Comercial,Comercial,5/20/2018,Hibrido,37105
EI9101431ES,Arquitecto de Software,IT,7/8/1991,Remoto,103512
EI0801432ES,Soporte IT,IT,5/20/2008,Remoto,34808
EI9101433ES,Gerente de Area,Gerencia,5/6/1991,Oficina,97513
EI0901434ES,Ejecutivo Comercial,Comercial,4/6/2009,Hibrido,41092
EI9301435ES,Gerente Comercial,Comercial,4/5/1993,Hibrido,84102
EI9601436ES,Analista de Operaciones,Operaciones,7/4/1996,Oficina,45303
EI0401437ES,Gerente de Talento Humano,Talento Humano,4/16/2004,Hibrido,80714
EI1001438ES,Gerente de Credito,Credito,11/16/2010,Hibrido,107189
EI1501439ES,Gerente Comercial,Comercial,3/12/2015,Hibrido,74340
EI1601440ES,Analista de Operaciones,Operaciones,12/29/2016,Oficina,41952
EI1501441ES,Gerente IT,IT,3/1/2015,Hibrido,108222
EI1801442ES,Soporte IT,IT,12/28/2018,Remoto,36909
EI2601443ES,Asistente de Plataforma,Atencion al Cliente,6/27/2026,Oficina,28244
EI9801444ES,Cajero,Atencion al Cliente,11/4/1998,Oficina,22406
EI1201445ES,Ejecutivo Comercial,Comercial,5/14/2012,Hibrido,36533
EI9501446ES,Analista de Credito,Credito,5/8/1995,Hibrido,39066
EI1601447ES,Gerente de Area,Gerencia,12/23/2016,Hibrido,111422
EI1501448ES,Arquitecto de Software,IT,11/9/2015,Remoto,71393
EI1801449ES,Gerente Comercial,Comercial,11/15/2018,Oficina,107732
EI0201450ES,Analista de Riesgo,Riesgo,10/4/2002,Hibrido,44294
EI1301451ES,Gerente Comercial,Comercial,12/6/2013,Oficina,104571
EI1801452ES,Desarrollador,IT,12/4/2018,Hibrido,41066
EI9401453ES,Director IT,Direccion,4/8/1994,Remoto,174385
EI0301454ES,Analista RRHH,Talento Humano,7/3/2003,Hibrido,39000
EI0701455ES,Analista de Riesgo,Riesgo,12/17/2007,Hibrido,42613
EI1701456ES,Gerente de Area,Gerencia,6/20/2017,Hibrido,93084
EI2101457ES,Asistente de Plataforma,Atencion al Cliente,3/29/2021,Oficina,30447
EI1801458ES,Director IT,Direccion,10/4/2018,Hibrido,179668
EI1701459ES,Analista de Operaciones,Operaciones,9/20/2017,Oficina,38366
EI9201460ES,Gerente de Credito,Credito,2/23/1992,Oficina,70681
EI0401461ES,Gerente Comercial,Comercial,6/25/2004,Oficina,98552
EI9301462ES,Arquitecto de Software,IT,12/13/1993,Remoto,82527
EI2001463ES,Gerente de Riesgo,Riesgo,11/15/2020,Hibrido,83440
EI9401464ES,Gerente de Operaciones,Operaciones,12/21/1994,Hibrido,83145
EI0101465ES,Gerente de Riesgo,Riesgo,10/30/2001,Hibrido,101582
EI2101466ES,Analista de Credito,Credito,5/4/2021,Oficina,40581
EI9501467ES,Analista de Operaciones,Operaciones,5/19/1995,Hibrido,39138
EI2301468ES,Gerente Comercial,Comercial,10/12/2023,Hibrido,108281
EI1901469ES,Analista de Datos,IT,12/23/2019,Hibrido,53019
EI1101470ES,Asistente de Credito,Credito,6/10/2011,Hibrido,33029
EI2401471ES,Asistente de Plataforma,Atencion al Cliente,8/28/2024,Oficina,30908
EI9401472ES,Gerente Comercial,Comercial,2/13/1994,Hibrido,87289
EI0501473ES,Gerente de Operaciones,Operaciones,11/1/2005,Oficina,116602
EI2101474ES,Gerente de Area,Gerencia,3/5/2021,Oficina,95112
EI9201475ES,Asistente de Plataforma,Atencion al Cliente,9/14/1992,Oficina,26481
EI2001476ES,Gerente IT,IT,1/29/2020,Remoto,104164
EI9801477ES,Director IT,Direccion,6/6/1998,Hibrido,151958
EI9901478ES,Desarrollador,IT,5/12/1999,Remoto,74579
EI2101479ES,Ejecutivo Comercial,Comercial,10/13/2021,Oficina,49877
EI9401480ES,Supervisor de Sucursal,Atencion al Cliente,9/28/1994,Oficina,39261
EI0601481ES,Arquitecto de Software,IT,4/24/2006,Remoto,95269
EI1301482ES,Asistente Comercial,Comercial,1/12/2013,Hibrido,28326
EI9301483ES,Gerente de Credito,Credito,1/29/1993,Hibrido,88208
EI2001484ES,Gerente Comercial,Comercial,10/13/2020,Oficina,90129
EI1001485ES,Gerente Comercial,Comercial,9/5/2010,Oficina,77023
EI9001486ES,Gerente Comercial,Comercial,9/29/1990,Oficina,100202
EI9101487ES,Desarrollador,IT,4/14/1991,Remoto,71210
EI0101488ES,Asistente de Plataforma,Atencion al Cliente,11/30/2001,Oficina,24938
EI0501489ES,Gerente de Riesgo,Riesgo,11/24/2005,Oficina,108277
EI0701490ES,Gerente de Credito,Credito,10/22/2007,Hibrido,102911
EI0401491ES,Supervisor de Sucursal,Atencion al Cliente,12/20/2004,Oficina,36741
EI0201492ES,Ejecutivo Comercial,Comercial,3/25/2002,Oficina,47116
EI1901493ES,Gerente de Operaciones,Operaciones,2/5/2019,Hibrido,105068
EI0301494ES,Director de Riesgo,Direccion,3/10/2003,Hibrido,132415
EI1601495ES,Gerente de Riesgo,Riesgo,8/24/2016,Hibrido,98083
EI0901496ES,Asistente Comercial,Comercial,6/13/2009,Oficina,26788
EI0101497ES,Supervisor de Sucursal,Atencion al Cliente,3/2/2001,Oficina,38639
EI9501498ES,Gerente de Credito,Credito,3/3/1995,Oficina,73482
EI0101499ES,Analista RRHH,Talento Humano,12/10/2001,Oficina,37823
EI9401500ES,Soporte IT,IT,7/14/1994,Hibrido,34513
EI0701501ES,Director IT,Direccion,8/1/2007,Hibrido,145748
EI2201502ES,Gerente de Operaciones,Operaciones,12/3/2022,Hibrido,97581
EI9701503ES,Gerente de Credito,Credito,9/3/1997,Hibrido,83341
EI0201504ES,Supervisor de Sucursal,Atencion al Cliente,12/2/2002,Oficina,54539
EI2201505ES,Ejecutivo Comercial,Comercial,12/2/2022,Oficina,35101
EI1201506ES,Gerente de Operaciones,Operaciones,7/29/2012,Hibrido,111244
EI9701507ES,Director de Riesgo,Direccion,8/21/1997,Oficina,140651
EI9801508ES,Gerente de Credito,Credito,5/28/1998,Hibrido,91768
EI9001509ES,Gerente de Credito,Credito,7/28/1990,Hibrido,101103
EI9001510ES,Analista de Operaciones,Operaciones,12/8/1990,Hibrido,40816
EI9701511ES,Director Financiero,Direccion,8/29/1997,Oficina,164512
EI0501512ES,Asistente de Credito,Credito,10/18/2005,Oficina,32763
EI0101513ES,Ejecutivo Comercial,Comercial,2/7/2001,Oficina,50485
EI2601514ES,Cajero,Atencion al Cliente,9/26/2026,Oficina,22142
EI2001515ES,Asistente Comercial,Comercial,7/3/2020,Oficina,29762
EI1201516ES,Analista RRHH,Talento Humano,7/27/2012,Oficina,35482
EI9401517ES,Gerente Comercial,Comercial,6/27/1994,Hibrido,89962
EI1201518ES,Analista de Datos,IT,1/5/2012,Remoto,67988
EI1101519ES,Supervisor de Sucursal,Atencion al Cliente,10/28/2011,Oficina,43307
EI1001520ES,Director Comercial,Direccion,7/31/2010,Hibrido,120888
EI2101521ES,Analista de Riesgo,Riesgo,11/9/2021,Hibrido,50935
EI0201522ES,Gerente Comercial,Comercial,2/9/2002,Oficina,104033
EI0801523ES,Gerente de Credito,Credito,5/28/2008,Oficina,84434
EI1201524ES,Desarrollador,IT,5/1/2012,Hibrido,42025
EI2301525ES,Asistente Comercial,Comercial,3/29/2023,Hibrido,32056
EI2301526ES,Gerente de Riesgo,Riesgo,5/23/2023,Oficina,85850
EI1801527ES,Ejecutivo Comercial,Comercial,8/27/2018,Hibrido,38536
EI1001528ES,Soporte IT,IT,2/25/2010,Hibrido,44353
EI2001529ES,Analista de Credito,Credito,6/17/2020,Hibrido,46430
EI1601530ES,Analista de Riesgo,Riesgo,6/5/2016,Hibrido,53673
EI9801531ES,Gerente de Area,Gerencia,7/20/1998,Hibrido,92693
EI0901532ES,Gerente de Operaciones,Operaciones,6/11/2009,Hibrido,109820
EI9401533ES,Analista de Riesgo,Riesgo,12/11/1994,Hibrido,40273
EI1001534ES,Gerente de Area,Gerencia,12/2/2010,Hibrido,99845
EI0301535ES,Gerente de Riesgo,Riesgo,8/15/2003,Hibrido,111904
EI2501536ES,Director Financiero,Direccion,11/16/2025,Oficina,139315
EI9101537ES,Ejecutivo Comercial,Comercial,11/2/1991,Hibrido,42121
EI9501538ES,Soporte IT,IT,7/16/1995,Remoto,30871
EI9001539ES,Analista de Credito,Credito,3/25/1990,Hibrido,49100
EI9001540ES,Analista RRHH,Talento Humano,1/11/1990,Hibrido,31635
EI0501541ES,Gerente de Operaciones,Operaciones,9/16/2005,Oficina,98564
EI2101542ES,Cajero,Atencion al Cliente,12/29/2021,Oficina,24217
EI2201543ES,Gerente de Credito,Credito,11/19/2022,Hibrido,82892
EI0301544ES,Gerente de Riesgo,Riesgo,1/17/2003,Oficina,94343
EI0501545ES,Analista de Credito,Credito,11/28/2005,Hibrido,43150
EI0701546ES,Ejecutivo Comercial,Comercial,11/27/2007,Hibrido,38215
EI1601547ES,Gerente de Area,Gerencia,10/12/2016,Oficina,110364
EI2001548ES,Analista de Operaciones,Operaciones,6/15/2020,Oficina,45567
EI2401549ES,Analista RRHH,Talento Humano,6/8/2024,Hibrido,36537
EI0801550ES,Gerente Comercial,Comercial,9/3/2008,Oficina,106325
EI0301551ES,Ejecutivo Comercial,Comercial,9/7/2003,Hibrido,37804
EI1801552ES,Supervisor de Sucursal,Atencion al Cliente,3/9/2018,Oficina,50111
EI9801553ES,Analista RRHH,Talento Humano,3/24/1998,Hibrido,42319
EI9601554ES,Gerente de Riesgo,Riesgo,3/20/1996,Hibrido,114509
EI0401555ES,Asistente de Credito,Credito,1/20/2004,Hibrido,33254
EI0501556ES,Gerente de Area,Gerencia,11/21/2005,Hibrido,118027
EI0801557ES,Ejecutivo Comercial,Comercial,5/27/2008,Oficina,50115
EI9101558ES,Asistente Comercial,Comercial,3/9/1991,Oficina,31896
EI1701559ES,Cajero,Atencion al Cliente,8/6/2017,Oficina,29428
EI2501560ES,Ejecutivo Comercial,Comercial,4/15/2025,Hibrido,42951
EI1701561ES,Gerente Comercial,Comercial,11/7/2017,Hibrido,105603
EI2301562ES,Gerente de Credito,Credito,11/19/2023,Oficina,95733
EI2001563ES,Analista de Datos,IT,1/22/2020,Remoto,45390
